solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_396 / solvent_459 / solvent_72,0.15 / 0.15 / 0.70,298.15,1.419817830 / 0.801189060 / 0.096803070,cosmo
solvent_446 / solvent_82 / solvent_12,0.15 / 0.15 / 0.70,298.15,-0.22268844 / -0.18700878 / -0.02666542,cosmo
solvent_393 / solvent_129 / solvent_602,0.15 / 0.15 / 0.70,298.15,0.069569970 / 0.300641270 / 0.007015960,cosmo
solvent_298 / solvent_588 / solvent_795,0.15 / 0.15 / 0.70,298.15,-0.14415722 / -0.42375715 / -0.03681051,cosmo
solvent_566 / solvent_597 / solvent_631,0.15 / 0.15 / 0.70,298.15,-0.4036805 / 0.6656095 / 0.03393348,cosmo
solvent_337 / solvent_473 / solvent_525,0.15 / 0.15 / 0.70,298.15,0.111664840 / 1.880186050 / 0.396143550,cosmo
solvent_404 / solvent_42 / solvent_737,0.15 / 0.15 / 0.70,298.15,0.052021330 / 0.401031600 / 0.047765920,cosmo
solvent_206 / solvent_627 / solvent_714,0.15 / 0.15 / 0.70,298.15,0.413738750 / -0.205320630 / 0.030581780,cosmo
solvent_481 / solvent_687 / solvent_774,0.15 / 0.15 / 0.70,298.15,0.131231760 / 0.130833450 / -0.008815080,cosmo
solvent_449 / solvent_55 / solvent_574,0.15 / 0.15 / 0.70,298.15,0.452812040 / -0.306020560 / 0.032830710,cosmo
solvent_416 / solvent_506 / solvent_725,0.15 / 0.15 / 0.70,298.15,-0.21631947 / 0.31921388 / 0.02813857,cosmo
solvent_434 / solvent_563 / solvent_724,0.15 / 0.15 / 0.70,298.15,0.035684510 / 1.381431950 / 0.037818440,cosmo
solvent_206 / solvent_571 / solvent_759,0.15 / 0.15 / 0.70,298.15,-0.18572651 / 0.38840801 / -0.02208211,cosmo
solvent_268 / solvent_144 / solvent_405,0.15 / 0.15 / 0.70,298.15,0.149526380 / 0.304614860 / 0.020975960,cosmo
solvent_430 / solvent_109 / solvent_209,0.15 / 0.15 / 0.70,298.15,-0.04498155 / 0.09879045 / -0.01067009,cosmo
solvent_392 / solvent_505 / solvent_722,0.15 / 0.15 / 0.70,298.15,0.204228280 / -1.651115740 / -0.018982940,cosmo
solvent_288 / solvent_428 / solvent_450,0.15 / 0.15 / 0.70,298.15,-0.04482629 / 0.19225131 / -0.00069158,cosmo
solvent_560 / solvent_718 / solvent_797,0.15 / 0.15 / 0.70,298.15,-0.1107438 / 0.0785763 / -0.00692402,cosmo
solvent_398 / solvent_444 / solvent_34,0.15 / 0.15 / 0.70,298.15,0.320366460 / -0.155365270 / 0.050858660,cosmo
solvent_335 / solvent_162 / solvent_713,0.15 / 0.15 / 0.70,298.15,0.162341610 / 0.888331430 / 0.044004440,cosmo
solvent_342 / solvent_522 / solvent_658,0.15 / 0.15 / 0.70,298.15,0.965199550 / -2.716951290 / -0.084498760,cosmo
solvent_369 / solvent_57 / solvent_567,0.15 / 0.15 / 0.70,298.15,-0.17195323 / -0.84505674 / -0.05307371,cosmo
solvent_501 / solvent_505 / solvent_598,0.15 / 0.15 / 0.70,298.15,-2.6568954 / -1.46895764 / -0.46065583,cosmo
solvent_330 / solvent_346 / solvent_728,0.15 / 0.15 / 0.70,298.15,0.719558790 / -0.222423070 / -0.012308300,cosmo
solvent_378 / solvent_457 / solvent_161,0.15 / 0.15 / 0.70,298.15,-0.41989948 / 0.12651198 / -0.01574972,cosmo
solvent_371 / solvent_626 / solvent_686,0.15 / 0.15 / 0.70,298.15,0.004388080 / 0.329700470 / 0.011614870,cosmo
solvent_712 / solvent_761 / solvent_88,0.15 / 0.15 / 0.70,298.15,0.255620740 / -0.029592800 / -0.013269760,cosmo
solvent_432 / solvent_620 / solvent_111,0.15 / 0.15 / 0.70,298.15,0.047092320 / 0.540846480 / 0.011613270,cosmo
solvent_645 / solvent_647 / solvent_724,0.15 / 0.15 / 0.70,298.15,0.424583840 / 0.763906120 / 0.111796400,cosmo
solvent_592 / solvent_750 / solvent_788,0.15 / 0.15 / 0.70,298.15,2.337551750 / 0.045034640 / 0.164942230,cosmo
solvent_358 / solvent_406 / solvent_768,0.15 / 0.15 / 0.70,298.15,-0.83123517 / 0.49610867 / -0.06875242,cosmo
solvent_683 / solvent_734 / solvent_761,0.15 / 0.15 / 0.70,298.15,0.123999370 / 0.053005560 / 0.018173760,cosmo
solvent_388 / solvent_473 / solvent_764,0.15 / 0.15 / 0.70,298.15,0.195195400 / 0.916142710 / 0.069050990,cosmo
solvent_327 / solvent_365 / solvent_39,0.15 / 0.15 / 0.70,298.15,-0.05818539 / 0.34226312 / 0.02987742,cosmo
solvent_382 / solvent_505 / solvent_699,0.15 / 0.15 / 0.70,298.15,-0.00124902 / 0.16428197 / 0.11055287,cosmo
solvent_516 / solvent_325 / solvent_542,0.15 / 0.15 / 0.70,298.15,-0.05653685 / -0.091552 / -0.00000191,cosmo
solvent_278 / solvent_352 / solvent_413,0.15 / 0.15 / 0.70,298.15,0.246828300 / 0.580020500 / 0.011829640,cosmo
solvent_286 / solvent_91 / solvent_117,0.15 / 0.15 / 0.70,298.15,-7.12364076 / 0.36139041 / -0.16058992,cosmo
solvent_300 / solvent_393 / solvent_743,0.15 / 0.15 / 0.70,298.15,0.747668810 / 1.168564950 / 0.126798640,cosmo
solvent_383 / solvent_649 / solvent_651,0.15 / 0.15 / 0.70,298.15,0.833096480 / -0.017275030 / 0.093291080,cosmo
solvent_387 / solvent_399 / solvent_659,0.15 / 0.15 / 0.70,298.15,-0.68854971 / -0.25075334 / -0.06046141,cosmo
solvent_490 / solvent_550 / solvent_789,0.15 / 0.15 / 0.70,298.15,-0.30850568 / 0.4445854 / 0.03988347,cosmo
solvent_264 / solvent_362 / solvent_392,0.15 / 0.15 / 0.70,298.15,-0.89760457 / -0.07774524 / -0.02759929,cosmo
solvent_261 / solvent_573 / solvent_691,0.15 / 0.15 / 0.70,298.15,-0.05515595 / -0.2606187 / 0.01075333,cosmo
solvent_26 / solvent_118 / solvent_9,0.15 / 0.15 / 0.70,298.15,0.435884380 / -0.697918850 / 0.186596900,cosmo
solvent_306 / solvent_333 / solvent_671,0.15 / 0.15 / 0.70,298.15,0.502913900 / 0.407052530 / 0.089454370,cosmo
solvent_402 / solvent_475 / solvent_3,0.15 / 0.15 / 0.70,298.15,0.007318110 / -0.113545980 / -0.013511270,cosmo
solvent_264 / solvent_111 / solvent_775,0.15 / 0.15 / 0.70,298.15,0.134256010 / -0.563879650 / 0.027959140,cosmo
solvent_438 / solvent_4 / solvent_738,0.15 / 0.15 / 0.70,298.15,0.029874070 / 1.161018250 / 0.026176920,cosmo
solvent_317 / solvent_510 / solvent_607,0.15 / 0.15 / 0.70,298.15,-0.43550166 / -0.50947298 / -0.08615099,cosmo
solvent_482 / solvent_523 / solvent_599,0.15 / 0.15 / 0.70,298.15,0.603419620 / 0.001847360 / 0.034313930,cosmo
solvent_301 / solvent_311 / solvent_15,0.15 / 0.15 / 0.70,298.15,0.638273920 / -0.093018400 / 0.030391600,cosmo
solvent_462 / solvent_478 / solvent_11,0.15 / 0.15 / 0.70,298.15,-0.3638817 / 0.70885555 / -0.00728821,cosmo
solvent_424 / solvent_546 / solvent_667,0.15 / 0.15 / 0.70,298.15,-0.2267971 / -0.45079558 / 0.08537226,cosmo
solvent_387 / solvent_228 / solvent_476,0.15 / 0.15 / 0.70,298.15,-0.51244693 / -0.26203822 / -0.05342,cosmo
solvent_378 / solvent_408 / solvent_44,0.15 / 0.15 / 0.70,298.15,0.146687070 / 0.971768260 / 0.169028100,cosmo
solvent_363 / solvent_413 / solvent_782,0.15 / 0.15 / 0.70,298.15,0.387325350 / 0.843173830 / 0.070266040,cosmo
solvent_414 / solvent_82 / solvent_754,0.15 / 0.15 / 0.70,298.15,0.196933990 / 0.093090150 / 0.021949080,cosmo
solvent_552 / solvent_586 / solvent_796,0.15 / 0.15 / 0.70,298.15,0.814383760 / 3.137352100 / 0.305854600,cosmo
solvent_315 / solvent_319 / solvent_494,0.15 / 0.15 / 0.70,298.15,0.881968210 / 1.012044370 / 0.120452780,cosmo
solvent_285 / solvent_236 / solvent_82,0.15 / 0.15 / 0.70,298.15,0.200431980 / 1.151768540 / 0.194341670,cosmo
solvent_206 / solvent_288 / solvent_772,0.15 / 0.15 / 0.70,298.15,0.313543810 / 0.023227870 / 0.027643410,cosmo
solvent_264 / solvent_288 / solvent_642,0.15 / 0.15 / 0.70,298.15,-0.32503172 / -0.01537403 / -0.03752497,cosmo
solvent_320 / solvent_478 / solvent_158,0.15 / 0.15 / 0.70,298.15,0.183134510 / 0.326822850 / 0.083102710,cosmo
solvent_284 / solvent_388 / solvent_602,0.15 / 0.15 / 0.70,298.15,0.442624550 / 0.129153500 / 0.020633990,cosmo
solvent_531 / solvent_575 / solvent_578,0.15 / 0.15 / 0.70,298.15,0.516330230 / 0.043492260 / 0.009309300,cosmo
solvent_162 / solvent_535 / solvent_769,0.15 / 0.15 / 0.70,298.15,0.037669650 / 0.103314310 / 0.043417210,cosmo
solvent_480 / solvent_121 / solvent_712,0.15 / 0.15 / 0.70,298.15,-0.0399193 / 0.32617546 / -0.00903852,cosmo
solvent_422 / solvent_503 / solvent_709,0.15 / 0.15 / 0.70,298.15,0.343479370 / 0.037954790 / 0.193654970,cosmo
solvent_726 / solvent_732 / solvent_782,0.15 / 0.15 / 0.70,298.15,0.000065610 / 0.001611770 / 0.055870590,cosmo
solvent_556 / solvent_117 / solvent_741,0.15 / 0.15 / 0.70,298.15,0.746543020 / -2.281232190 / -0.025448610,cosmo
solvent_388 / solvent_774 / solvent_782,0.15 / 0.15 / 0.70,298.15,-0.1976154 / -0.10510635 / -0.06482624,cosmo
solvent_639 / solvent_110 / solvent_785,0.15 / 0.15 / 0.70,298.15,-0.1579094 / -0.02343479 / -0.00501518,cosmo
solvent_474 / solvent_510 / solvent_643,0.15 / 0.15 / 0.70,298.15,-0.07108204 / -0.74143634 / 0.00326411,cosmo
solvent_365 / solvent_497 / solvent_575,0.15 / 0.15 / 0.70,298.15,0.798728040 / 0.666059320 / 0.061356120,cosmo
solvent_347 / solvent_142 / solvent_748,0.15 / 0.15 / 0.70,298.15,0.120223120 / 1.932199920 / 0.179066110,cosmo
solvent_460 / solvent_601 / solvent_746,0.15 / 0.15 / 0.70,298.15,-0.66817942 / -0.11393717 / -0.0297592,cosmo
solvent_505 / solvent_772 / solvent_777,0.15 / 0.15 / 0.70,298.15,0.378019660 / 0.082166370 / 0.079882610,cosmo
solvent_299 / solvent_447 / solvent_497,0.15 / 0.15 / 0.70,298.15,0.001949320 / -0.138471370 / -0.004074100,cosmo
solvent_228 / solvent_448 / solvent_196,0.15 / 0.15 / 0.70,298.15,2.087334800 / 0.512045260 / 0.740724910,cosmo
solvent_267 / solvent_419 / solvent_95,0.15 / 0.15 / 0.70,298.15,-0.20039164 / 1.28119486 / 0.18172012,cosmo
solvent_307 / solvent_38 / solvent_91,0.15 / 0.15 / 0.70,298.15,-0.0818071 / 0.6096598 / 0.12654022,cosmo
solvent_274 / solvent_208 / solvent_793,0.15 / 0.15 / 0.70,298.15,0.318155000 / 0.025420980 / 0.002994050,cosmo
solvent_49 / solvent_435 / solvent_568,0.15 / 0.15 / 0.70,298.15,0.665236750 / -0.207876730 / 0.013299670,cosmo
solvent_380 / solvent_600 / solvent_602,0.15 / 0.15 / 0.70,298.15,0.224964410 / -0.016787730 / 0.007146100,cosmo
solvent_584 / solvent_623 / solvent_100,0.15 / 0.15 / 0.70,298.15,0.467555870 / -0.693955250 / -0.003893270,cosmo
solvent_588 / solvent_241 / solvent_229,0.15 / 0.15 / 0.70,298.15,-0.14644605 / 1.49462197 / 0.16645435,cosmo
solvent_36 / solvent_662 / solvent_696,0.15 / 0.15 / 0.70,298.15,1.031565660 / -0.352917780 / -0.015930950,cosmo
solvent_489 / solvent_641 / solvent_9,0.15 / 0.15 / 0.70,298.15,0.212298340 / 0.027958730 / -0.027116550,cosmo
solvent_53 / solvent_663 / solvent_746,0.15 / 0.15 / 0.70,298.15,-0.12649558 / 0.0138829 / -0.02783386,cosmo
solvent_338 / solvent_428 / solvent_494,0.15 / 0.15 / 0.70,298.15,-0.28524049 / 0.57716541 / 0.06491148,cosmo
solvent_488 / solvent_596 / solvent_2,0.15 / 0.15 / 0.70,298.15,0.043746350 / 0.160732030 / 0.217329430,cosmo
solvent_448 / solvent_482 / solvent_554,0.15 / 0.15 / 0.70,298.15,-0.01930882 / -0.05271983 / -0.00695624,cosmo
solvent_650 / solvent_659 / solvent_72,0.15 / 0.15 / 0.70,298.15,0.647409710 / -0.034773560 / 0.061207550,cosmo
solvent_278 / solvent_379 / solvent_710,0.15 / 0.15 / 0.70,298.15,-0.4053574 / -0.09547681 / -0.03535953,cosmo
solvent_298 / solvent_329 / solvent_497,0.15 / 0.15 / 0.70,298.15,-0.00223485 / -0.0011511 / -0.00656031,cosmo
solvent_426 / solvent_513 / solvent_776,0.15 / 0.15 / 0.70,298.15,0.024407830 / -0.170526690 / -0.051834030,cosmo
solvent_277 / solvent_400 / solvent_406,0.15 / 0.15 / 0.70,298.15,1.047846570 / 0.171073380 / 0.065791990,cosmo
solvent_313 / solvent_106 / solvent_70,0.15 / 0.15 / 0.70,298.15,0.234894980 / 0.041942910 / 0.014892470,cosmo
solvent_397 / solvent_137 / solvent_713,0.15 / 0.15 / 0.70,298.15,0.300433180 / 2.970675830 / 0.171998790,cosmo
solvent_369 / solvent_635 / solvent_671,0.15 / 0.15 / 0.70,298.15,0.238400310 / 2.366923290 / 0.145590860,cosmo
solvent_545 / solvent_628 / solvent_723,0.15 / 0.15 / 0.70,298.15,-0.10057329 / -0.00746485 / -0.01146213,cosmo
solvent_419 / solvent_108 / solvent_688,0.15 / 0.15 / 0.70,298.15,1.981870140 / 0.160848860 / 0.129747070,cosmo
solvent_589 / solvent_251 / solvent_742,0.15 / 0.15 / 0.70,298.15,0.607386010 / 2.601775110 / 0.163102380,cosmo
solvent_4 / solvent_483 / solvent_684,0.15 / 0.15 / 0.70,298.15,0.232162240 / -0.296663550 / -0.038156810,cosmo
solvent_18 / solvent_656 / solvent_711,0.15 / 0.15 / 0.70,298.15,0.824488680 / 2.984975640 / 0.329818170,cosmo
solvent_419 / solvent_51 / solvent_741,0.15 / 0.15 / 0.70,298.15,0.942886530 / 0.174157550 / 0.006224410,cosmo
solvent_23 / solvent_80 / solvent_589,0.15 / 0.15 / 0.70,298.15,0.049383310 / -1.514398510 / -0.149663040,cosmo
solvent_74 / solvent_723 / solvent_770,0.15 / 0.15 / 0.70,298.15,-0.02960826 / 0.02813135 / -0.03512333,cosmo
solvent_280 / solvent_504 / solvent_13,0.15 / 0.15 / 0.70,298.15,0.901721510 / -0.295802260 / 0.084970630,cosmo
solvent_331 / solvent_558 / solvent_644,0.15 / 0.15 / 0.70,298.15,-0.0348932 / -0.14562176 / -0.00939481,cosmo
solvent_46 / solvent_320 / solvent_121,0.15 / 0.15 / 0.70,298.15,0.212448660 / -0.088418800 / 0.007508100,cosmo
solvent_549 / solvent_626 / solvent_689,0.15 / 0.15 / 0.70,298.15,0.051940260 / -3.823934900 / -0.103289150,cosmo
solvent_289 / solvent_5 / solvent_743,0.15 / 0.15 / 0.70,298.15,0.949341460 / 1.973092090 / 0.216156470,cosmo
solvent_124 / solvent_712 / solvent_744,0.15 / 0.15 / 0.70,298.15,0.726032420 / 0.204808590 / 0.060448150,cosmo
solvent_436 / solvent_717 / solvent_759,0.15 / 0.15 / 0.70,298.15,-0.31783435 / 0.149511 / -0.01349325,cosmo
solvent_74 / solvent_160 / solvent_782,0.15 / 0.15 / 0.70,298.15,0.261181900 / 0.304770660 / 0.151473110,cosmo
solvent_578 / solvent_203 / solvent_640,0.15 / 0.15 / 0.70,298.15,0.345772100 / 0.103768880 / 0.019975700,cosmo
solvent_420 / solvent_80 / solvent_95,0.15 / 0.15 / 0.70,298.15,-0.35894757 / 0.59620739 / 0.05668662,cosmo
solvent_46 / solvent_502 / solvent_587,0.15 / 0.15 / 0.70,298.15,1.226250340 / -0.336724830 / 0.015384370,cosmo
solvent_504 / solvent_515 / solvent_662,0.15 / 0.15 / 0.70,298.15,-0.15143743 / 0.54499293 / -0.02033891,cosmo
solvent_359 / solvent_480 / solvent_482,0.15 / 0.15 / 0.70,298.15,1.081975810 / -0.143426330 / 0.029462090,cosmo
solvent_387 / solvent_65 / solvent_797,0.15 / 0.15 / 0.70,298.15,-0.54902779 / -0.17188318 / -0.0203601,cosmo
solvent_483 / solvent_643 / solvent_733,0.15 / 0.15 / 0.70,298.15,-0.08569894 / 0.03279575 / -0.0173702,cosmo
solvent_356 / solvent_598 / solvent_611,0.15 / 0.15 / 0.70,298.15,0.446248010 / -0.563238400 / 0.093788730,cosmo
solvent_279 / solvent_418 / solvent_115,0.15 / 0.15 / 0.70,298.15,-0.14120326 / 0.19547744 / -0.02281974,cosmo
solvent_329 / solvent_591 / solvent_755,0.15 / 0.15 / 0.70,298.15,0.037049590 / -0.047306140 / -0.012957000,cosmo
solvent_502 / solvent_760 / solvent_776,0.15 / 0.15 / 0.70,298.15,-1.08283906 / -0.22921137 / 0.15244993,cosmo
solvent_277 / solvent_414 / solvent_519,0.15 / 0.15 / 0.70,298.15,-1.99133288 / 0.07202762 / 0.07290223,cosmo
solvent_49 / solvent_338 / solvent_398,0.15 / 0.15 / 0.70,298.15,0.966217700 / -0.082776370 / 0.027713870,cosmo
solvent_284 / solvent_38 / solvent_3,0.15 / 0.15 / 0.70,298.15,0.537086690 / 0.922498500 / 0.134248240,cosmo
solvent_439 / solvent_580 / solvent_3,0.15 / 0.15 / 0.70,298.15,0.137028360 / 0.393816660 / 0.015306450,cosmo
solvent_317 / solvent_507 / solvent_792,0.15 / 0.15 / 0.70,298.15,0.194384660 / 0.490666310 / 0.053737910,cosmo
solvent_204 / solvent_716 / solvent_59,0.15 / 0.15 / 0.70,298.15,-0.17734416 / 0.93225769 / 0.0050161,cosmo
solvent_323 / solvent_540 / solvent_248,0.15 / 0.15 / 0.70,298.15,-0.31046602 / -0.18245987 / -0.00846286,cosmo
solvent_28 / solvent_161 / solvent_486,0.15 / 0.15 / 0.70,298.15,0.314053430 / -0.076136230 / 0.001109300,cosmo
solvent_324 / solvent_407 / solvent_787,0.15 / 0.15 / 0.70,298.15,0.246059000 / 0.111323090 / 0.001258410,cosmo
solvent_296 / solvent_366 / solvent_478,0.15 / 0.15 / 0.70,298.15,0.185638710 / 0.499824520 / 0.122298480,cosmo
solvent_597 / solvent_660 / solvent_78,0.15 / 0.15 / 0.70,298.15,0.835932570 / -0.644510530 / 0.087337170,cosmo
solvent_36 / solvent_643 / solvent_736,0.15 / 0.15 / 0.70,298.15,1.842615330 / -1.371841000 / 0.041857150,cosmo
solvent_361 / solvent_461 / solvent_651,0.15 / 0.15 / 0.70,298.15,-0.26574761 / 0.48479947 / 0.00493527,cosmo
solvent_551 / solvent_552 / solvent_229,0.15 / 0.15 / 0.70,298.15,0.233044230 / 0.621711310 / 0.059414620,cosmo
solvent_325 / solvent_705 / solvent_715,0.15 / 0.15 / 0.70,298.15,0.184542000 / -0.061427190 / -0.003247880,cosmo
solvent_102 / solvent_482 / solvent_720,0.15 / 0.15 / 0.70,298.15,1.958117780 / 0.918504880 / 0.155242990,cosmo
solvent_284 / solvent_47 / solvent_671,0.15 / 0.15 / 0.70,298.15,1.689157320 / 0.305926430 / 0.101333460,cosmo
solvent_343 / solvent_513 / solvent_532,0.15 / 0.15 / 0.70,298.15,-0.28676464 / 0.1744335 / 0.00743285,cosmo
solvent_115 / solvent_459 / solvent_591,0.15 / 0.15 / 0.70,298.15,-0.05452265 / -0.19059987 / -0.00426252,cosmo
solvent_129 / solvent_653 / solvent_747,0.15 / 0.15 / 0.70,298.15,0.253378160 / 0.028429280 / 0.006646600,cosmo
solvent_651 / solvent_680 / solvent_685,0.15 / 0.15 / 0.70,298.15,0.090585210 / 0.184443910 / 0.033648590,cosmo
solvent_391 / solvent_28 / solvent_784,0.15 / 0.15 / 0.70,298.15,0.069756300 / 0.073316230 / -0.046626780,cosmo
solvent_54 / solvent_584 / solvent_628,0.15 / 0.15 / 0.70,298.15,1.575583040 / 0.029612770 / 0.044860060,cosmo
solvent_369 / solvent_431 / solvent_94,0.15 / 0.15 / 0.70,298.15,-0.11554881 / -0.09965829 / -0.01790219,cosmo
solvent_557 / solvent_636 / solvent_691,0.15 / 0.15 / 0.70,298.15,-0.71945127 / 0.81318735 / 0.14371963,cosmo
solvent_649 / solvent_721 / solvent_78,0.15 / 0.15 / 0.70,298.15,0.018050550 / 0.022573310 / -0.007199980,cosmo
solvent_423 / solvent_690 / solvent_111,0.15 / 0.15 / 0.70,298.15,-0.02706402 / 0.40602175 / 0.01752964,cosmo
solvent_372 / solvent_381 / solvent_433,0.15 / 0.15 / 0.70,298.15,0.191878320 / 0.361959820 / 0.003373230,cosmo
solvent_340 / solvent_151 / solvent_88,0.15 / 0.15 / 0.70,298.15,0.843645400 / 0.180947420 / 0.221878480,cosmo
solvent_286 / solvent_462 / solvent_92,0.15 / 0.15 / 0.70,298.15,3.930940100 / 1.593095250 / 0.554243710,cosmo
solvent_283 / solvent_137 / solvent_56,0.15 / 0.15 / 0.70,298.15,1.165819480 / 2.630023420 / 0.102245620,cosmo
solvent_311 / solvent_540 / solvent_629,0.15 / 0.15 / 0.70,298.15,0.153375950 / -0.180296540 / -0.067733930,cosmo
solvent_346 / solvent_503 / solvent_650,0.15 / 0.15 / 0.70,298.15,-0.62901206 / 0.13482125 / 0.02433783,cosmo
solvent_330 / solvent_609 / solvent_647,0.15 / 0.15 / 0.70,298.15,-0.074415 / 0.34589122 / 0.07624134,cosmo
solvent_446 / solvent_513 / solvent_663,0.15 / 0.15 / 0.70,298.15,-0.41848459 / 0.23561074 / 0.01253554,cosmo
solvent_380 / solvent_578 / solvent_638,0.15 / 0.15 / 0.70,298.15,0.680488610 / -0.085987440 / 0.032034610,cosmo
solvent_357 / solvent_397 / solvent_129,0.15 / 0.15 / 0.70,298.15,0.296157130 / 0.108578000 / 0.017238380,cosmo
solvent_319 / solvent_458 / solvent_59,0.15 / 0.15 / 0.70,298.15,-0.09431016 / 0.74791903 / 0.0398417,cosmo
solvent_421 / solvent_485 / solvent_78,0.15 / 0.15 / 0.70,298.15,-0.01911104 / 0.11439196 / -0.00236202,cosmo
solvent_28 / solvent_447 / solvent_548,0.15 / 0.15 / 0.70,298.15,0.056412620 / 0.010826800 / 0.001437600,cosmo
solvent_557 / solvent_19 / solvent_793,0.15 / 0.15 / 0.70,298.15,0.064147640 / 0.713750940 / -0.015519490,cosmo
solvent_264 / solvent_357 / solvent_763,0.15 / 0.15 / 0.70,298.15,0.443058700 / 0.250195550 / 0.003442500,cosmo
solvent_97 / solvent_495 / solvent_597,0.15 / 0.15 / 0.70,298.15,0.791353530 / 0.360093820 / 0.098371890,cosmo
solvent_359 / solvent_571 / solvent_677,0.15 / 0.15 / 0.70,298.15,0.207396640 / 1.125790080 / 0.040144280,cosmo
solvent_396 / solvent_449 / solvent_479,0.15 / 0.15 / 0.70,298.15,0.048897040 / 0.411000300 / 0.082858400,cosmo
solvent_589 / solvent_778 / solvent_446,0.15 / 0.15 / 0.70,298.15,0.515981580 / 0.363769440 / 0.155810210,cosmo
solvent_328 / solvent_55 / solvent_701,0.15 / 0.15 / 0.70,298.15,0.015547300 / -0.039918040 / -0.005672540,cosmo
solvent_429 / solvent_590 / solvent_770,0.15 / 0.15 / 0.70,298.15,-0.3327719 / 0.43752719 / 0.00028321,cosmo
solvent_505 / solvent_642 / solvent_661,0.15 / 0.15 / 0.70,298.15,-0.35207538 / -0.27302615 / -0.02895939,cosmo
solvent_399 / solvent_450 / solvent_753,0.15 / 0.15 / 0.70,298.15,0.650702240 / -0.112493800 / 0.052364270,cosmo
solvent_266 / solvent_267 / solvent_281,0.15 / 0.15 / 0.70,298.15,0.012692290 / 0.060588110 / 0.000842310,cosmo
solvent_428 / solvent_656 / solvent_792,0.15 / 0.15 / 0.70,298.15,0.181849650 / -0.232965920 / -0.030786670,cosmo
solvent_704 / solvent_729 / solvent_748,0.15 / 0.15 / 0.70,298.15,-0.10161645 / 0.93898796 / 0.0791051,cosmo
solvent_378 / solvent_492 / solvent_596,0.15 / 0.15 / 0.70,298.15,0.240173180 / -0.108869750 / 0.080694450,cosmo
solvent_162 / solvent_1 / solvent_622,0.15 / 0.15 / 0.70,298.15,1.026882320 / 0.957012220 / 0.071643770,cosmo
solvent_396 / solvent_585 / solvent_52,0.15 / 0.15 / 0.70,298.15,1.511110440 / 1.626847890 / 0.323540470,cosmo
solvent_206 / solvent_313 / solvent_7,0.15 / 0.15 / 0.70,298.15,0.208682840 / 0.800460690 / 0.031815770,cosmo
solvent_515 / solvent_559 / solvent_158,0.15 / 0.15 / 0.70,298.15,-0.1275923 / 0.33312259 / 0.0188468,cosmo
solvent_124 / solvent_137 / solvent_690,0.15 / 0.15 / 0.70,298.15,0.645286110 / 4.318755830 / 0.370641180,cosmo
solvent_213 / solvent_455 / solvent_749,0.15 / 0.15 / 0.70,298.15,0.186248830 / -0.110374310 / 0.003504610,cosmo
solvent_406 / solvent_30 / solvent_673,0.15 / 0.15 / 0.70,298.15,0.116038560 / 0.637403890 / 0.038286800,cosmo
solvent_539 / solvent_611 / solvent_172,0.15 / 0.15 / 0.70,298.15,0.050276210 / 0.318049870 / 0.008250670,cosmo
solvent_370 / solvent_474 / solvent_686,0.15 / 0.15 / 0.70,298.15,-0.07127733 / -0.46360329 / -0.04424968,cosmo
solvent_415 / solvent_466 / solvent_513,0.15 / 0.15 / 0.70,298.15,-0.03952257 / -0.15566165 / -0.02073463,cosmo
solvent_161 / solvent_578 / solvent_89,0.15 / 0.15 / 0.70,298.15,0.166019780 / 0.995373040 / 0.198340050,cosmo
solvent_149 / solvent_381 / solvent_668,0.15 / 0.15 / 0.70,298.15,0.456977690 / 0.656991890 / 0.094816410,cosmo
solvent_518 / solvent_530 / solvent_563,0.15 / 0.15 / 0.70,298.15,0.623389410 / 0.967464710 / 0.161265760,cosmo
solvent_400 / solvent_380 / solvent_663,0.15 / 0.15 / 0.70,298.15,-0.08181863 / -0.00174617 / -0.01518867,cosmo
solvent_337 / solvent_410 / solvent_203,0.15 / 0.15 / 0.70,298.15,0.239773540 / 0.321413190 / 0.003876000,cosmo
