solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_321 / solvent_613,0.10 / 0.90,298.15,0.103358910 / 0.002211340,cosmo
solvent_266 / solvent_749,0.10 / 0.90,298.15,-0.01320961 / 0.00150264,cosmo
solvent_458 / solvent_610,0.10 / 0.90,298.15,-0.32935639 / -0.00192386,cosmo
solvent_626 / solvent_723,0.10 / 0.90,298.15,0.562649510 / 0.003203740,cosmo
solvent_164 / solvent_796,0.10 / 0.90,298.15,2.500187430 / 0.087826680,cosmo
solvent_204 / solvent_578,0.10 / 0.90,298.15,0.129435070 / 0.001039880,cosmo
solvent_20 / solvent_532,0.10 / 0.90,298.15,0.326334110 / 0.000922730,cosmo
solvent_162 / solvent_473,0.10 / 0.90,298.15,0.388903770 / 0.002100010,cosmo
solvent_383 / solvent_618,0.10 / 0.90,298.15,-0.20899366 / 0.00228243,cosmo
solvent_349 / solvent_377,0.10 / 0.90,298.15,0.106828650 / 0.002116770,cosmo
solvent_74 / solvent_615,0.10 / 0.90,298.15,0.745542130 / 0.011657410,cosmo
solvent_701 / solvent_729,0.10 / 0.90,298.15,0.693603050 / 0.004003670,cosmo
solvent_543 / solvent_561,0.10 / 0.90,298.15,0.455705860 / 0.001980610,cosmo
solvent_363 / solvent_34,0.10 / 0.90,298.15,-0.01586756 / -0.00025527,cosmo
solvent_683 / solvent_698,0.10 / 0.90,298.15,0.005357210 / 0.000068900,cosmo
solvent_315 / solvent_684,0.10 / 0.90,298.15,0.976739150 / 0.057943000,cosmo
solvent_197 / solvent_699,0.10 / 0.90,298.15,0.226480620 / 0.001703470,cosmo
solvent_34 / solvent_742,0.10 / 0.90,298.15,1.619951930 / 0.013235220,cosmo
solvent_79 / solvent_502,0.10 / 0.90,298.15,0.149749790 / 0.000899040,cosmo
solvent_368 / solvent_380,0.10 / 0.90,298.15,0.511592040 / 0.014893330,cosmo
solvent_308 / solvent_365,0.10 / 0.90,298.15,0.052273260 / 0.000824880,cosmo
solvent_182 / solvent_530,0.10 / 0.90,298.15,-0.35170467 / -0.00288229,cosmo
solvent_377 / solvent_453,0.10 / 0.90,298.15,-0.41512282 / -0.00502225,cosmo
solvent_398 / solvent_26,0.10 / 0.90,298.15,3.173470570 / 0.048238330,cosmo
solvent_407 / solvent_467,0.10 / 0.90,298.15,0.176791610 / 0.002430470,cosmo
solvent_610 / solvent_89,0.10 / 0.90,298.15,0.590964200 / 0.009081950,cosmo
solvent_775 / solvent_778,0.10 / 0.90,298.15,-0.1600952 / -0.00426977,cosmo
solvent_354 / solvent_672,0.10 / 0.90,298.15,-1.55110182 / -0.01091874,cosmo
solvent_520 / solvent_685,0.10 / 0.90,298.15,0.301238260 / 0.003198570,cosmo
solvent_522 / solvent_721,0.10 / 0.90,298.15,0.415108290 / 0.006419750,cosmo
solvent_456 / solvent_20,0.10 / 0.90,298.15,0.658208640 / 0.015778890,cosmo
solvent_543 / solvent_578,0.10 / 0.90,298.15,-2.07667203 / -0.00917116,cosmo
solvent_734 / solvent_780,0.10 / 0.90,298.15,-0.47761311 / -0.00528509,cosmo
solvent_551 / solvent_756,0.10 / 0.90,298.15,3.166302250 / 0.048603860,cosmo
solvent_278 / solvent_49,0.10 / 0.90,298.15,1.001789990 / 0.014881230,cosmo
solvent_366 / solvent_594,0.10 / 0.90,298.15,-2.51343059 / -0.02807328,cosmo
solvent_171 / solvent_460,0.10 / 0.90,298.15,1.197199190 / 0.010404000,cosmo
solvent_580 / solvent_645,0.10 / 0.90,298.15,0.095000980 / 0.001721950,cosmo
solvent_636 / solvent_784,0.10 / 0.90,298.15,0.357007300 / 0.004503940,cosmo
solvent_344 / solvent_2,0.10 / 0.90,298.15,0.814872080 / 0.055291670,cosmo
solvent_286 / solvent_716,0.10 / 0.90,298.15,-0.04849991 / 0.00505373,cosmo
solvent_563 / solvent_197,0.10 / 0.90,298.15,0.250184500 / 0.003562240,cosmo
solvent_337 / solvent_392,0.10 / 0.90,298.15,-0.01376732 / -0.00028011,cosmo
solvent_544 / solvent_739,0.10 / 0.90,298.15,-0.17193982 / -0.00143487,cosmo
solvent_411 / solvent_199,0.10 / 0.90,298.15,2.411557750 / 0.049888670,cosmo
solvent_98 / solvent_110,0.10 / 0.90,298.15,-0.16107456 / -0.00361091,cosmo
solvent_293 / solvent_449,0.10 / 0.90,298.15,1.790852600 / 0.055836710,cosmo
solvent_456 / solvent_137,0.10 / 0.90,298.15,3.554117650 / 0.038083870,cosmo
solvent_671 / solvent_700,0.10 / 0.90,298.15,0.799946940 / 0.008311860,cosmo
solvent_330 / solvent_405,0.10 / 0.90,298.15,-0.03873913 / -0.0000321,cosmo
solvent_251 / solvent_741,0.10 / 0.90,298.15,0.192184930 / -0.000164200,cosmo
solvent_28 / solvent_44,0.10 / 0.90,298.15,2.331344440 / 0.036703660,cosmo
solvent_11 / solvent_634,0.10 / 0.90,298.15,-0.03075342 / -0.00037369,cosmo
solvent_241 / solvent_708,0.10 / 0.90,298.15,-0.47352671 / 0.01651623,cosmo
solvent_504 / solvent_751,0.10 / 0.90,298.15,-0.5362567 / -0.01149786,cosmo
solvent_15 / solvent_641,0.10 / 0.90,298.15,0.152668190 / 0.001515270,cosmo
solvent_79 / solvent_154,0.10 / 0.90,298.15,-2.28845422 / -0.00736401,cosmo
solvent_323 / solvent_129,0.10 / 0.90,298.15,-0.22634536 / -0.00304368,cosmo
solvent_292 / solvent_653,0.10 / 0.90,298.15,-0.0556796 / -0.00095349,cosmo
solvent_58 / solvent_589,0.10 / 0.90,298.15,-2.45795576 / -0.00967106,cosmo
solvent_204 / solvent_401,0.10 / 0.90,298.15,1.024940600 / 0.022265160,cosmo
solvent_422 / solvent_251,0.10 / 0.90,298.15,2.094617200 / 0.089100260,cosmo
solvent_548 / solvent_736,0.10 / 0.90,298.15,-0.1773451 / -0.00149751,cosmo
solvent_313 / solvent_721,0.10 / 0.90,298.15,-0.09992934 / -0.00136593,cosmo
solvent_414 / solvent_211,0.10 / 0.90,298.15,0.053270500 / 0.000462080,cosmo
solvent_375 / solvent_493,0.10 / 0.90,298.15,0.647179640 / 0.024300160,cosmo
solvent_439 / solvent_662,0.10 / 0.90,298.15,-0.49782883 / -0.00560303,cosmo
solvent_6 / solvent_743,0.10 / 0.90,298.15,0.644473620 / 0.005128050,cosmo
solvent_102 / solvent_450,0.10 / 0.90,298.15,0.991833870 / 0.018336130,cosmo
solvent_482 / solvent_759,0.10 / 0.90,298.15,-0.12487329 / -0.00210257,cosmo
solvent_671 / solvent_100,0.10 / 0.90,298.15,1.829485140 / 0.025153170,cosmo
solvent_496 / solvent_663,0.10 / 0.90,298.15,-0.1131686 / -0.00140432,cosmo
solvent_472 / solvent_63,0.10 / 0.90,298.15,0.540320050 / 0.005872880,cosmo
solvent_406 / solvent_586,0.10 / 0.90,298.15,2.116725130 / 0.036288230,cosmo
solvent_206 / solvent_191,0.10 / 0.90,298.15,0.422563210 / 0.003171740,cosmo
solvent_28 / solvent_123,0.10 / 0.90,298.15,2.369543380 / 0.034029130,cosmo
solvent_549 / solvent_752,0.10 / 0.90,298.15,0.935688240 / 0.030620630,cosmo
solvent_98 / solvent_458,0.10 / 0.90,298.15,0.021025940 / 0.000295060,cosmo
solvent_395 / solvent_189,0.10 / 0.90,298.15,0.407593390 / 0.008229270,cosmo
solvent_27 / solvent_795,0.10 / 0.90,298.15,-0.4416475 / -0.00254034,cosmo
solvent_107 / solvent_726,0.10 / 0.90,298.15,0.227670550 / 0.001652560,cosmo
solvent_534 / solvent_142,0.10 / 0.90,298.15,1.254188740 / 0.010135040,cosmo
solvent_209 / solvent_626,0.10 / 0.90,298.15,0.600266000 / 0.016740520,cosmo
solvent_282 / solvent_533,0.10 / 0.90,298.15,-0.06420115 / -0.00256605,cosmo
solvent_487 / solvent_576,0.10 / 0.90,298.15,0.049836380 / -0.002177460,cosmo
solvent_367 / solvent_236,0.10 / 0.90,298.15,1.851348920 / 0.030817210,cosmo
solvent_413 / solvent_107,0.10 / 0.90,298.15,0.192183250 / 0.008213770,cosmo
solvent_335 / solvent_556,0.10 / 0.90,298.15,0.160573520 / 0.002520230,cosmo
solvent_508 / solvent_539,0.10 / 0.90,298.15,0.305886520 / 0.049053310,cosmo
solvent_129 / solvent_475,0.10 / 0.90,298.15,0.396144620 / 0.004506260,cosmo
solvent_208 / solvent_509,0.10 / 0.90,298.15,1.897295540 / 0.021284770,cosmo
solvent_23 / solvent_708,0.10 / 0.90,298.15,1.270751220 / 0.032618890,cosmo
solvent_348 / solvent_490,0.10 / 0.90,298.15,0.595328390 / 0.003238420,cosmo
solvent_325 / solvent_750,0.10 / 0.90,298.15,-0.32981234 / -0.00306679,cosmo
solvent_274 / solvent_620,0.10 / 0.90,298.15,1.256741760 / 0.008828340,cosmo
solvent_625 / solvent_628,0.10 / 0.90,298.15,0.178762180 / 0.001853580,cosmo
solvent_276 / solvent_329,0.10 / 0.90,298.15,0.731610060 / 0.009356280,cosmo
solvent_490 / solvent_689,0.10 / 0.90,298.15,-0.91879359 / -0.02612265,cosmo
solvent_71 / solvent_597,0.10 / 0.90,298.15,0.515184360 / 0.002379450,cosmo
solvent_646 / solvent_719,0.10 / 0.90,298.15,0.782537000 / 0.007246380,cosmo
solvent_684 / solvent_692,0.10 / 0.90,298.15,0.202251790 / 0.003151200,cosmo
solvent_371 / solvent_688,0.10 / 0.90,298.15,0.026877250 / 0.000356180,cosmo
solvent_355 / solvent_470,0.10 / 0.90,298.15,1.178621270 / 0.042813180,cosmo
solvent_149 / solvent_109,0.10 / 0.90,298.15,0.974055240 / 0.041173700,cosmo
solvent_269 / solvent_356,0.10 / 0.90,298.15,0.112303900 / -0.000580950,cosmo
solvent_397 / solvent_380,0.10 / 0.90,298.15,0.012603800 / -0.000265880,cosmo
solvent_327 / solvent_561,0.10 / 0.90,298.15,-0.54309024 / -0.00375005,cosmo
solvent_581 / solvent_706,0.10 / 0.90,298.15,-0.2361156 / -0.00763571,cosmo
solvent_346 / solvent_457,0.10 / 0.90,298.15,1.443746680 / 0.074246070,cosmo
solvent_522 / solvent_584,0.10 / 0.90,298.15,0.495245120 / 0.014840870,cosmo
solvent_337 / solvent_82,0.10 / 0.90,298.15,-0.38959754 / -0.00835937,cosmo
solvent_79 / solvent_762,0.10 / 0.90,298.15,2.172940970 / 0.063304780,cosmo
solvent_554 / solvent_582,0.10 / 0.90,298.15,-0.05254739 / -0.00052608,cosmo
solvent_363 / solvent_504,0.10 / 0.90,298.15,0.709094290 / 0.003122110,cosmo
solvent_555 / solvent_619,0.10 / 0.90,298.15,0.287688410 / 0.003545290,cosmo
solvent_115 / solvent_684,0.10 / 0.90,298.15,-0.2298773 / -0.00243344,cosmo
solvent_38 / solvent_533,0.10 / 0.90,298.15,1.109273630 / 0.046855620,cosmo
solvent_375 / solvent_658,0.10 / 0.90,298.15,1.594450260 / 0.033627660,cosmo
solvent_471 / solvent_486,0.10 / 0.90,298.15,0.096247130 / -0.000715420,cosmo
solvent_361 / solvent_629,0.10 / 0.90,298.15,-0.55657135 / -0.01173058,cosmo
solvent_292 / solvent_491,0.10 / 0.90,298.15,-0.49525356 / -0.01038742,cosmo
solvent_81 / solvent_793,0.10 / 0.90,298.15,-0.20463594 / -0.00177261,cosmo
solvent_338 / solvent_589,0.10 / 0.90,298.15,0.295084420 / 0.002621030,cosmo
solvent_43 / solvent_664,0.10 / 0.90,298.15,-0.45351794 / -0.00256644,cosmo
solvent_98 / solvent_786,0.10 / 0.90,298.15,-0.02526726 / -0.0000911,cosmo
solvent_119 / solvent_505,0.10 / 0.90,298.15,-1.10051374 / -0.002627,cosmo
solvent_693 / solvent_783,0.10 / 0.90,298.15,0.139975740 / 0.002639870,cosmo
solvent_228 / solvent_83,0.10 / 0.90,298.15,-0.01631158 / -0.00038464,cosmo
solvent_360 / solvent_748,0.10 / 0.90,298.15,0.955138350 / 0.037845110,cosmo
solvent_346 / solvent_450,0.10 / 0.90,298.15,0.093134930 / 0.006216020,cosmo
solvent_376 / solvent_766,0.10 / 0.90,298.15,-0.15525042 / -0.00108976,cosmo
solvent_265 / solvent_711,0.10 / 0.90,298.15,3.782398170 / 0.049292610,cosmo
solvent_79 / solvent_459,0.10 / 0.90,298.15,0.528987870 / 0.015063880,cosmo
solvent_310 / solvent_95,0.10 / 0.90,298.15,0.014467980 / 0.000187870,cosmo
solvent_529 / solvent_757,0.10 / 0.90,298.15,0.332282440 / 0.004848920,cosmo
solvent_280 / solvent_738,0.10 / 0.90,298.15,0.896287410 / 0.005345040,cosmo
solvent_711 / solvent_782,0.10 / 0.90,298.15,2.901902640 / 0.073039740,cosmo
solvent_449 / solvent_665,0.10 / 0.90,298.15,0.023143910 / 0.000485870,cosmo
solvent_436 / solvent_53,0.10 / 0.90,298.15,-0.09562378 / -0.00135311,cosmo
solvent_696 / solvent_791,0.10 / 0.90,298.15,-0.04755258 / -0.00065605,cosmo
solvent_343 / solvent_741,0.10 / 0.90,298.15,0.159924000 / -0.000176900,cosmo
solvent_295 / solvent_664,0.10 / 0.90,298.15,0.050129370 / 0.000555120,cosmo
solvent_681 / solvent_783,0.10 / 0.90,298.15,0.393404720 / 0.021197570,cosmo
solvent_230 / solvent_549,0.10 / 0.90,298.15,0.913374460 / 0.010135620,cosmo
solvent_514 / solvent_776,0.10 / 0.90,298.15,-0.51284881 / -0.00785672,cosmo
solvent_138 / solvent_437,0.10 / 0.90,298.15,0.417986870 / 0.004683070,cosmo
solvent_40 / solvent_766,0.10 / 0.90,298.15,-0.3667624 / -0.00359415,cosmo
solvent_564 / solvent_47,0.10 / 0.90,298.15,0.188676650 / 0.001201300,cosmo
solvent_477 / solvent_71,0.10 / 0.90,298.15,-0.71126234 / -0.00960846,cosmo
solvent_290 / solvent_413,0.10 / 0.90,298.15,-0.87179784 / -0.00822172,cosmo
solvent_475 / solvent_576,0.10 / 0.90,298.15,1.415908920 / 0.016975510,cosmo
solvent_192 / solvent_280,0.10 / 0.90,298.15,0.039204120 / 0.000920960,cosmo
solvent_301 / solvent_343,0.10 / 0.90,298.15,0.240032530 / 0.002257400,cosmo
solvent_256 / solvent_792,0.10 / 0.90,298.15,-0.23519994 / -0.001784,cosmo
solvent_430 / solvent_154,0.10 / 0.90,298.15,0.122981910 / 0.000705500,cosmo
solvent_335 / solvent_409,0.10 / 0.90,298.15,-0.00579953 / -0.00015312,cosmo
solvent_334 / solvent_793,0.10 / 0.90,298.15,0.282901070 / 0.008552260,cosmo
solvent_586 / solvent_634,0.10 / 0.90,298.15,1.607166990 / 0.037939040,cosmo
solvent_284 / solvent_729,0.10 / 0.90,298.15,0.411282090 / 0.002806710,cosmo
solvent_318 / solvent_189,0.10 / 0.90,298.15,-0.07955691 / 0.00419831,cosmo
solvent_144 / solvent_47,0.10 / 0.90,298.15,0.233375760 / 0.000871550,cosmo
solvent_26 / solvent_574,0.10 / 0.90,298.15,0.941166450 / 0.007372290,cosmo
solvent_264 / solvent_583,0.10 / 0.90,298.15,-0.13814379 / -0.00179756,cosmo
solvent_522 / solvent_547,0.10 / 0.90,298.15,0.482414990 / 0.011813910,cosmo
solvent_332 / solvent_626,0.10 / 0.90,298.15,0.251938400 / 0.021274070,cosmo
solvent_517 / solvent_718,0.10 / 0.90,298.15,0.102315070 / 0.000728650,cosmo
solvent_358 / solvent_129,0.10 / 0.90,298.15,-2.24461417 / -0.01314907,cosmo
solvent_569 / solvent_13,0.10 / 0.90,298.15,0.934403280 / 0.030846430,cosmo
solvent_209 / solvent_773,0.10 / 0.90,298.15,-0.20829353 / -0.00143623,cosmo
solvent_473 / solvent_551,0.10 / 0.90,298.15,0.211191520 / 0.001749700,cosmo
solvent_275 / solvent_438,0.10 / 0.90,298.15,-1.52695757 / -0.03213689,cosmo
solvent_475 / solvent_518,0.10 / 0.90,298.15,-0.00240984 / -0.00284543,cosmo
solvent_323 / solvent_461,0.10 / 0.90,298.15,0.233068810 / 0.003246760,cosmo
solvent_369 / solvent_705,0.10 / 0.90,298.15,0.055630270 / 0.000350840,cosmo
solvent_41 / solvent_370,0.10 / 0.90,298.15,-0.01256377 / 0.00011234,cosmo
solvent_28 / solvent_711,0.10 / 0.90,298.15,4.277173350 / 0.049830030,cosmo
solvent_679 / solvent_770,0.10 / 0.90,298.15,-0.07787419 / -0.00282157,cosmo
solvent_84 / solvent_113,0.10 / 0.90,298.15,3.213605300 / 0.080891770,cosmo
solvent_306 / solvent_90,0.10 / 0.90,298.15,-0.09777919 / -0.00473834,cosmo
solvent_121 / solvent_613,0.10 / 0.90,298.15,0.618497230 / 0.005944500,cosmo
solvent_519 / solvent_489,0.10 / 0.90,298.15,0.241904260 / 0.001161710,cosmo
solvent_340 / solvent_791,0.10 / 0.90,298.15,0.710548680 / 0.014334970,cosmo
solvent_273 / solvent_208,0.10 / 0.90,298.15,0.069992630 / 0.001301620,cosmo
solvent_137 / solvent_604,0.10 / 0.90,298.15,1.429929110 / 0.011961690,cosmo
solvent_372 / solvent_694,0.10 / 0.90,298.15,-0.17204285 / -0.01559228,cosmo
solvent_335 / solvent_583,0.10 / 0.90,298.15,0.486914920 / 0.010156660,cosmo
solvent_364 / solvent_550,0.10 / 0.90,298.15,-0.04131195 / -0.00010863,cosmo
solvent_461 / solvent_760,0.10 / 0.90,298.15,-2.82916384 / -0.02907236,cosmo
solvent_320 / solvent_213,0.10 / 0.90,298.15,0.003346470 / 0.000030000,cosmo
solvent_607 / solvent_103,0.10 / 0.90,298.15,-1.30678734 / -0.00813794,cosmo
solvent_28 / solvent_709,0.10 / 0.90,298.15,0.536678460 / 0.003526170,cosmo
solvent_335 / solvent_476,0.10 / 0.90,298.15,-0.4586168 / -0.00574625,cosmo
solvent_621 / solvent_636,0.10 / 0.90,298.15,0.138413150 / 0.002683360,cosmo
solvent_460 / solvent_785,0.10 / 0.90,298.15,1.847159850 / 0.078535770,cosmo
solvent_309 / solvent_370,0.10 / 0.90,298.15,0.330355820 / 0.005292700,cosmo
solvent_350 / solvent_577,0.10 / 0.90,298.15,-0.05556733 / -0.0000446,cosmo
solvent_456 / solvent_602,0.10 / 0.90,298.15,-0.12428132 / -0.00134626,cosmo
solvent_662 / solvent_750,0.10 / 0.90,298.15,-0.01405331 / -0.00016712,cosmo
solvent_310 / solvent_87,0.10 / 0.90,298.15,-0.29589545 / -0.00492655,cosmo
solvent_614 / solvent_83,0.10 / 0.90,298.15,0.051777340 / 0.000217430,cosmo
solvent_55 / solvent_203,0.10 / 0.90,298.15,-0.27787428 / -0.00199572,cosmo
solvent_570 / solvent_745,0.10 / 0.90,298.15,0.409818570 / 0.050176520,cosmo
solvent_510 / solvent_648,0.10 / 0.90,298.15,-0.66359927 / -0.00527708,cosmo
solvent_397 / solvent_541,0.10 / 0.90,298.15,0.005351950 / -0.000467230,cosmo
solvent_378 / solvent_578,0.10 / 0.90,298.15,0.125018750 / -0.001836070,cosmo
solvent_61 / solvent_522,0.10 / 0.90,298.15,-0.61286781 / -0.00409548,cosmo
solvent_521 / solvent_604,0.10 / 0.90,298.15,-0.9200994 / -0.01433988,cosmo
solvent_342 / solvent_672,0.10 / 0.90,298.15,-0.10472347 / -0.00093682,cosmo
solvent_38 / solvent_682,0.10 / 0.90,298.15,1.468531770 / 0.043367590,cosmo
solvent_318 / solvent_211,0.10 / 0.90,298.15,1.404950340 / 0.049295070,cosmo
solvent_38 / solvent_686,0.10 / 0.90,298.15,1.314838570 / 0.053278510,cosmo
solvent_712 / solvent_715,0.10 / 0.90,298.15,0.241325060 / 0.003301240,cosmo
solvent_620 / solvent_65,0.10 / 0.90,298.15,0.792466140 / 0.032530830,cosmo
solvent_550 / solvent_599,0.10 / 0.90,298.15,0.218756760 / 0.006935570,cosmo
solvent_381 / solvent_228,0.10 / 0.90,298.15,0.758462340 / 0.061256040,cosmo
solvent_297 / solvent_142,0.10 / 0.90,298.15,2.312321780 / 0.037263930,cosmo
solvent_17 / solvent_663,0.10 / 0.90,298.15,0.629278040 / 0.008292650,cosmo
solvent_322 / solvent_378,0.10 / 0.90,298.15,-0.40263075 / 0.0000193,cosmo
solvent_266 / solvent_42,0.10 / 0.90,298.15,-0.04432873 / -0.00033303,cosmo
solvent_399 / solvent_143,0.10 / 0.90,298.15,0.159336650 / 0.001360260,cosmo
solvent_430 / solvent_464,0.10 / 0.90,298.15,-0.09592322 / -0.01395425,cosmo
solvent_134 / solvent_729,0.10 / 0.90,298.15,0.618495350 / 0.003223230,cosmo
solvent_620 / solvent_42,0.10 / 0.90,298.15,1.869836780 / 0.034584780,cosmo
solvent_421 / solvent_721,0.10 / 0.90,298.15,-0.19764053 / -0.0032478,cosmo
solvent_490 / solvent_93,0.10 / 0.90,298.15,-0.41803474 / -0.01862239,cosmo
solvent_289 / solvent_248,0.10 / 0.90,298.15,-0.15679938 / -0.0019954,cosmo
solvent_8 / solvent_704,0.10 / 0.90,298.15,-0.31546169 / -0.00294841,cosmo
solvent_330 / solvent_636,0.10 / 0.90,298.15,1.462239580 / 0.030007700,cosmo
solvent_258 / solvent_459,0.10 / 0.90,298.15,-0.32213853 / -0.00623085,cosmo
solvent_487 / solvent_639,0.10 / 0.90,298.15,0.095224840 / 0.000890920,cosmo
solvent_323 / solvent_719,0.10 / 0.90,298.15,0.112783460 / 0.001329200,cosmo
solvent_22 / solvent_385,0.10 / 0.90,298.15,1.439324650 / 0.049665200,cosmo
solvent_300 / solvent_366,0.10 / 0.90,298.15,0.287112640 / 0.003110940,cosmo
solvent_295 / solvent_754,0.10 / 0.90,298.15,-0.15959218 / -0.00170382,cosmo
solvent_543 / solvent_715,0.10 / 0.90,298.15,0.236096440 / 0.007410820,cosmo
solvent_372 / solvent_687,0.10 / 0.90,298.15,0.186705230 / 0.003615340,cosmo
solvent_433 / solvent_713,0.10 / 0.90,298.15,0.007504650 / -0.000203710,cosmo
solvent_350 / solvent_710,0.10 / 0.90,298.15,0.164712410 / 0.002385920,cosmo
solvent_657 / solvent_89,0.10 / 0.90,298.15,0.323788560 / 0.004092130,cosmo
solvent_460 / solvent_542,0.10 / 0.90,298.15,-0.84375394 / -0.00532603,cosmo
solvent_138 / solvent_461,0.10 / 0.90,298.15,1.400153070 / 0.012606150,cosmo
solvent_452 / solvent_686,0.10 / 0.90,298.15,-0.1009678 / -0.00117931,cosmo
solvent_492 / solvent_56,0.10 / 0.90,298.15,-0.53135555 / -0.00765319,cosmo
solvent_18 / solvent_591,0.10 / 0.90,298.15,0.130074310 / 0.001297410,cosmo
solvent_433 / solvent_229,0.10 / 0.90,298.15,1.082829640 / 0.009519740,cosmo
solvent_188 / solvent_3,0.10 / 0.90,298.15,0.471354440 / 0.003576730,cosmo
solvent_353 / solvent_36,0.10 / 0.90,298.15,2.337906540 / 0.035354520,cosmo
solvent_497 / solvent_9,0.10 / 0.90,298.15,-0.19224292 / -0.00336508,cosmo
solvent_366 / solvent_111,0.10 / 0.90,298.15,-0.04396631 / -0.00083324,cosmo
solvent_346 / solvent_660,0.10 / 0.90,298.15,-1.76397347 / -0.0110228,cosmo
solvent_472 / solvent_725,0.10 / 0.90,298.15,0.167295490 / 0.001678240,cosmo
solvent_279 / solvent_658,0.10 / 0.90,298.15,2.591513370 / 0.048883980,cosmo
solvent_318 / solvent_520,0.10 / 0.90,298.15,0.449396840 / 0.010522270,cosmo
solvent_106 / solvent_779,0.10 / 0.90,298.15,0.046836890 / 0.000454170,cosmo
solvent_518 / solvent_91,0.10 / 0.90,298.15,0.496587920 / 0.014299570,cosmo
solvent_329 / solvent_677,0.10 / 0.90,298.15,-0.30511342 / -0.0041346,cosmo
solvent_304 / solvent_710,0.10 / 0.90,298.15,-0.1519531 / -0.00255469,cosmo
solvent_509 / solvent_13,0.10 / 0.90,298.15,-4.91483256 / -0.07751663,cosmo
solvent_63 / solvent_81,0.10 / 0.90,298.15,0.091154630 / 0.004801210,cosmo
solvent_407 / solvent_653,0.10 / 0.90,298.15,0.030406300 / 0.000740470,cosmo
solvent_471 / solvent_566,0.10 / 0.90,298.15,-0.09231197 / -0.0009174,cosmo
solvent_546 / solvent_749,0.10 / 0.90,298.15,-1.69017515 / -0.0224402,cosmo
solvent_450 / solvent_714,0.10 / 0.90,298.15,0.570728580 / 0.010473320,cosmo
solvent_396 / solvent_629,0.10 / 0.90,298.15,-0.07594629 / -0.00145184,cosmo
solvent_330 / solvent_346,0.10 / 0.90,298.15,1.056847170 / 0.012516870,cosmo
solvent_707 / solvent_83,0.10 / 0.90,298.15,-0.08408078 / -0.00099051,cosmo
solvent_335 / solvent_436,0.10 / 0.90,298.15,0.016882660 / 0.000280170,cosmo
solvent_540 / solvent_578,0.10 / 0.90,298.15,0.399546850 / 0.003749320,cosmo
solvent_433 / solvent_465,0.10 / 0.90,298.15,-0.26333927 / 0.00021615,cosmo
solvent_300 / solvent_100,0.10 / 0.90,298.15,0.386692100 / 0.003910760,cosmo
solvent_84 / solvent_595,0.10 / 0.90,298.15,-3.14803177 / -0.01345813,cosmo
solvent_534 / solvent_51,0.10 / 0.90,298.15,-0.07030457 / -0.00070218,cosmo
solvent_474 / solvent_775,0.10 / 0.90,298.15,-1.94117482 / -0.02871801,cosmo
solvent_118 / solvent_675,0.10 / 0.90,298.15,0.401444890 / 0.005359040,cosmo
solvent_464 / solvent_637,0.10 / 0.90,298.15,-0.5188257 / -0.002626,cosmo
solvent_308 / solvent_520,0.10 / 0.90,298.15,0.642786010 / 0.013342190,cosmo
solvent_345 / solvent_535,0.10 / 0.90,298.15,-0.58452023 / -0.00074455,cosmo
solvent_192 / solvent_649,0.10 / 0.90,298.15,-0.51335028 / -0.00714152,cosmo
solvent_335 / solvent_464,0.10 / 0.90,298.15,-0.1597451 / -0.0070313,cosmo
solvent_168 / solvent_678,0.10 / 0.90,298.15,-0.22827498 / -0.00369799,cosmo
solvent_271 / solvent_743,0.10 / 0.90,298.15,1.334110210 / 0.014070220,cosmo
solvent_138 / solvent_443,0.10 / 0.90,298.15,0.436795500 / 0.005310510,cosmo
solvent_477 / solvent_699,0.10 / 0.90,298.15,-0.22386945 / -0.00205898,cosmo
solvent_345 / solvent_103,0.10 / 0.90,298.15,-0.81098188 / -0.00896813,cosmo
solvent_564 / solvent_52,0.10 / 0.90,298.15,-0.38460949 / 0.00023613,cosmo
solvent_108 / solvent_720,0.10 / 0.90,298.15,1.678406820 / 0.017153440,cosmo
solvent_420 / solvent_748,0.10 / 0.90,298.15,-0.14311263 / -0.00210743,cosmo
