solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_341 / solvent_137,0.00 / 1.00,298.15,3.823174990 / 0.000000000,cosmo
solvent_204 / solvent_734,0.00 / 1.00,298.15,0.224607790 / 0.000000000,cosmo
solvent_437 / solvent_518,0.00 / 1.00,298.15,0.425013070 / 0.000000000,cosmo
solvent_738 / solvent_795,0.00 / 1.00,298.15,-3.71796007 / 0,cosmo
solvent_287 / solvent_449,0.00 / 1.00,298.15,2.949525570 / 0.000000000,cosmo
solvent_459 / solvent_619,0.00 / 1.00,298.15,-0.15992215 / 0,cosmo
solvent_376 / solvent_710,0.00 / 1.00,298.15,0.211253540 / 0.000000000,cosmo
solvent_292 / solvent_230,0.00 / 1.00,298.15,0.787636000 / 0.000000000,cosmo
solvent_433 / solvent_664,0.00 / 1.00,298.15,0.375987100 / 0.000000000,cosmo
solvent_645 / solvent_756,0.00 / 1.00,298.15,0.040808950 / 0.000000000,cosmo
solvent_480 / solvent_189,0.00 / 1.00,298.15,0.010524000 / 0.000000000,cosmo
solvent_98 / solvent_383,0.00 / 1.00,298.15,1.165647170 / 0.000000000,cosmo
solvent_314 / solvent_137,0.00 / 1.00,298.15,3.963400950 / 0.000000000,cosmo
solvent_435 / solvent_789,0.00 / 1.00,298.15,0.573366270 / 0.000000000,cosmo
solvent_618 / solvent_736,0.00 / 1.00,298.15,-2.20548329 / 0,cosmo
solvent_484 / solvent_493,0.00 / 1.00,298.15,-0.52024133 / 0,cosmo
solvent_610 / solvent_699,0.00 / 1.00,298.15,-0.07577982 / 0,cosmo
solvent_106 / solvent_639,0.00 / 1.00,298.15,-0.40493042 / 0,cosmo
solvent_501 / solvent_512,0.00 / 1.00,298.15,0.410589220 / 0.000000000,cosmo
solvent_66 / solvent_620,0.00 / 1.00,298.15,0.502160610 / 0.000000000,cosmo
solvent_535 / solvent_797,0.00 / 1.00,298.15,2.026445000 / 0.000000000,cosmo
solvent_341 / solvent_106,0.00 / 1.00,298.15,-0.19063441 / 0,cosmo
solvent_164 / solvent_568,0.00 / 1.00,298.15,-0.96897571 / 0,cosmo
solvent_387 / solvent_605,0.00 / 1.00,298.15,0.488364780 / 0.000000000,cosmo
solvent_368 / solvent_433,0.00 / 1.00,298.15,0.094931910 / 0.000000000,cosmo
solvent_786 / solvent_2,0.00 / 1.00,298.15,1.097742920 / 0.000000000,cosmo
solvent_394 / solvent_422,0.00 / 1.00,298.15,1.280360450 / 0.000000000,cosmo
solvent_261 / solvent_63,0.00 / 1.00,298.15,0.917379430 / 0.000000000,cosmo
solvent_299 / solvent_606,0.00 / 1.00,298.15,-0.01153728 / 0,cosmo
solvent_656 / solvent_696,0.00 / 1.00,298.15,-1.12962749 / 0,cosmo
solvent_302 / solvent_391,0.00 / 1.00,298.15,-0.42218839 / 0,cosmo
solvent_283 / solvent_449,0.00 / 1.00,298.15,1.584486710 / 0.000000000,cosmo
solvent_701 / solvent_704,0.00 / 1.00,298.15,0.142184320 / 0.000000000,cosmo
solvent_564 / solvent_575,0.00 / 1.00,298.15,-0.31992833 / 0,cosmo
solvent_578 / solvent_794,0.00 / 1.00,298.15,1.373649760 / 0.000000000,cosmo
solvent_499 / solvent_518,0.00 / 1.00,298.15,-0.48244506 / 0,cosmo
solvent_98 / solvent_645,0.00 / 1.00,298.15,1.290578540 / 0.000000000,cosmo
solvent_560 / solvent_600,0.00 / 1.00,298.15,-0.04648409 / 0,cosmo
solvent_290 / solvent_671,0.00 / 1.00,298.15,6.858106400 / 0.000000000,cosmo
solvent_402 / solvent_515,0.00 / 1.00,298.15,-0.58842237 / 0,cosmo
solvent_447 / solvent_467,0.00 / 1.00,298.15,0.151717070 / 0.000000000,cosmo
solvent_305 / solvent_755,0.00 / 1.00,298.15,0.015430050 / 0.000000000,cosmo
solvent_88 / solvent_770,0.00 / 1.00,298.15,-0.36827918 / 0,cosmo
solvent_282 / solvent_750,0.00 / 1.00,298.15,-0.35101771 / 0,cosmo
solvent_43 / solvent_508,0.00 / 1.00,298.15,-0.56015833 / 0,cosmo
solvent_317 / solvent_716,0.00 / 1.00,298.15,0.426070980 / 0.000000000,cosmo
solvent_365 / solvent_39,0.00 / 1.00,298.15,0.722031210 / 0.000000000,cosmo
solvent_302 / solvent_315,0.00 / 1.00,298.15,0.486202310 / 0.000000000,cosmo
solvent_577 / solvent_722,0.00 / 1.00,298.15,0.887811270 / 0.000000000,cosmo
solvent_633 / solvent_659,0.00 / 1.00,298.15,0.463250240 / 0.000000000,cosmo
solvent_379 / solvent_682,0.00 / 1.00,298.15,0.004274330 / 0.000000000,cosmo
solvent_351 / solvent_619,0.00 / 1.00,298.15,0.037429080 / 0.000000000,cosmo
solvent_561 / solvent_12,0.00 / 1.00,298.15,-0.02897647 / 0,cosmo
solvent_354 / solvent_56,0.00 / 1.00,298.15,-2.36526551 / 0,cosmo
solvent_84 / solvent_775,0.00 / 1.00,298.15,0.036029590 / 0.000000000,cosmo
solvent_601 / solvent_710,0.00 / 1.00,298.15,0.036832760 / 0.000000000,cosmo
solvent_90 / solvent_229,0.00 / 1.00,298.15,2.118703710 / 0.000000000,cosmo
solvent_338 / solvent_136,0.00 / 1.00,298.15,1.681099030 / 0.000000000,cosmo
solvent_168 / solvent_93,0.00 / 1.00,298.15,0.162959610 / 0.000000000,cosmo
solvent_475 / solvent_673,0.00 / 1.00,298.15,-0.10215821 / 0,cosmo
solvent_406 / solvent_693,0.00 / 1.00,298.15,0.669063100 / 0.000000000,cosmo
solvent_644 / solvent_724,0.00 / 1.00,298.15,-0.17325643 / 0,cosmo
solvent_112 / solvent_446,0.00 / 1.00,298.15,-0.39445736 / 0,cosmo
solvent_17 / solvent_431,0.00 / 1.00,298.15,2.374886450 / 0.000000000,cosmo
solvent_4 / solvent_768,0.00 / 1.00,298.15,0.013012870 / 0.000000000,cosmo
solvent_267 / solvent_413,0.00 / 1.00,298.15,0.608800540 / 0.000000000,cosmo
solvent_86 / solvent_229,0.00 / 1.00,298.15,0.829024900 / 0.000000000,cosmo
solvent_302 / solvent_715,0.00 / 1.00,298.15,0.885146590 / 0.000000000,cosmo
solvent_528 / solvent_538,0.00 / 1.00,298.15,1.035199970 / 0.000000000,cosmo
solvent_112 / solvent_373,0.00 / 1.00,298.15,-0.54429127 / 0,cosmo
solvent_548 / solvent_78,0.00 / 1.00,298.15,-0.21966501 / 0,cosmo
solvent_333 / solvent_632,0.00 / 1.00,298.15,-0.96741602 / 0,cosmo
solvent_1 / solvent_675,0.00 / 1.00,298.15,1.761823280 / 0.000000000,cosmo
solvent_483 / solvent_716,0.00 / 1.00,298.15,-0.52126405 / 0,cosmo
solvent_358 / solvent_450,0.00 / 1.00,298.15,1.565533080 / 0.000000000,cosmo
solvent_306 / solvent_689,0.00 / 1.00,298.15,0.729991800 / 0.000000000,cosmo
solvent_367 / solvent_13,0.00 / 1.00,298.15,1.154360220 / 0.000000000,cosmo
solvent_367 / solvent_538,0.00 / 1.00,298.15,2.939109190 / 0.000000000,cosmo
solvent_102 / solvent_430,0.00 / 1.00,298.15,1.170170020 / 0.000000000,cosmo
solvent_346 / solvent_471,0.00 / 1.00,298.15,1.029611720 / 0.000000000,cosmo
solvent_567 / solvent_598,0.00 / 1.00,298.15,-4.73540988 / 0,cosmo
solvent_339 / solvent_366,0.00 / 1.00,298.15,0.149510290 / 0.000000000,cosmo
solvent_20 / solvent_95,0.00 / 1.00,298.15,0.227811850 / 0.000000000,cosmo
solvent_300 / solvent_446,0.00 / 1.00,298.15,-0.08897995 / 0,cosmo
solvent_501 / solvent_520,0.00 / 1.00,298.15,-0.12683483 / 0,cosmo
solvent_392 / solvent_680,0.00 / 1.00,298.15,-2.04747206 / 0,cosmo
solvent_342 / solvent_208,0.00 / 1.00,298.15,0.121207620 / 0.000000000,cosmo
solvent_288 / solvent_249,0.00 / 1.00,298.15,-0.12076625 / 0,cosmo
solvent_419 / solvent_179,0.00 / 1.00,298.15,2.614814970 / 0.000000000,cosmo
solvent_151 / solvent_1,0.00 / 1.00,298.15,0.185559540 / 0.000000000,cosmo
solvent_586 / solvent_100,0.00 / 1.00,298.15,-1.06376274 / 0,cosmo
solvent_333 / solvent_71,0.00 / 1.00,298.15,0.033309700 / 0.000000000,cosmo
solvent_488 / solvent_506,0.00 / 1.00,298.15,-0.18025153 / 0,cosmo
solvent_361 / solvent_729,0.00 / 1.00,298.15,0.578749140 / 0.000000000,cosmo
solvent_23 / solvent_642,0.00 / 1.00,298.15,1.965452660 / 0.000000000,cosmo
solvent_115 / solvent_508,0.00 / 1.00,298.15,0.342203820 / 0.000000000,cosmo
solvent_475 / solvent_678,0.00 / 1.00,298.15,0.633509370 / 0.000000000,cosmo
solvent_198 / solvent_675,0.00 / 1.00,298.15,0.000867130 / 0.000000000,cosmo
solvent_518 / solvent_523,0.00 / 1.00,298.15,-0.01604099 / 0,cosmo
solvent_362 / solvent_657,0.00 / 1.00,298.15,-0.12532964 / 0,cosmo
solvent_297 / solvent_308,0.00 / 1.00,298.15,0.292570380 / 0.000000000,cosmo
solvent_36 / solvent_793,0.00 / 1.00,298.15,1.130609300 / 0.000000000,cosmo
solvent_307 / solvent_755,0.00 / 1.00,298.15,-0.56403428 / 0,cosmo
solvent_310 / solvent_734,0.00 / 1.00,298.15,-0.62332931 / 0,cosmo
solvent_747 / solvent_753,0.00 / 1.00,298.15,-0.76411547 / 0,cosmo
solvent_451 / solvent_649,0.00 / 1.00,298.15,0.160295560 / 0.000000000,cosmo
solvent_440 / solvent_509,0.00 / 1.00,298.15,3.827768090 / 0.000000000,cosmo
solvent_308 / solvent_387,0.00 / 1.00,298.15,0.229357220 / 0.000000000,cosmo
solvent_28 / solvent_496,0.00 / 1.00,298.15,0.084910470 / 0.000000000,cosmo
solvent_473 / solvent_555,0.00 / 1.00,298.15,-0.01824846 / 0,cosmo
solvent_324 / solvent_445,0.00 / 1.00,298.15,0.488889650 / 0.000000000,cosmo
solvent_295 / solvent_759,0.00 / 1.00,298.15,-0.18129416 / 0,cosmo
solvent_594 / solvent_791,0.00 / 1.00,298.15,-3.778685 / 0,cosmo
solvent_488 / solvent_728,0.00 / 1.00,298.15,0.636173370 / 0.000000000,cosmo
solvent_710 / solvent_3,0.00 / 1.00,298.15,-0.1610842 / 0,cosmo
solvent_463 / solvent_630,0.00 / 1.00,298.15,-0.93880778 / 0,cosmo
solvent_346 / solvent_773,0.00 / 1.00,298.15,-1.21519204 / 0,cosmo
solvent_400 / solvent_455,0.00 / 1.00,298.15,0.149417700 / 0.000000000,cosmo
solvent_567 / solvent_713,0.00 / 1.00,298.15,0.187690330 / 0.000000000,cosmo
solvent_417 / solvent_577,0.00 / 1.00,298.15,-0.20773747 / 0,cosmo
solvent_369 / solvent_642,0.00 / 1.00,298.15,0.019718170 / 0.000000000,cosmo
solvent_143 / solvent_196,0.00 / 1.00,298.15,3.930467030 / 0.000000000,cosmo
solvent_310 / solvent_465,0.00 / 1.00,298.15,0.184881530 / 0.000000000,cosmo
solvent_284 / solvent_2,0.00 / 1.00,298.15,2.982829160 / 0.000000000,cosmo
solvent_102 / solvent_15,0.00 / 1.00,298.15,2.569815300 / 0.000000000,cosmo
solvent_690 / solvent_744,0.00 / 1.00,298.15,0.279610230 / 0.000000000,cosmo
solvent_507 / solvent_623,0.00 / 1.00,298.15,2.094919190 / 0.000000000,cosmo
solvent_431 / solvent_492,0.00 / 1.00,298.15,0.303875370 / 0.000000000,cosmo
solvent_488 / solvent_555,0.00 / 1.00,298.15,-0.01963277 / 0,cosmo
solvent_143 / solvent_137,0.00 / 1.00,298.15,1.590403470 / 0.000000000,cosmo
solvent_460 / solvent_765,0.00 / 1.00,298.15,-2.69920497 / 0,cosmo
solvent_164 / solvent_55,0.00 / 1.00,298.15,-2.61307779 / 0,cosmo
solvent_273 / solvent_20,0.00 / 1.00,298.15,0.712246450 / 0.000000000,cosmo
solvent_428 / solvent_164,0.00 / 1.00,298.15,0.244237400 / 0.000000000,cosmo
solvent_562 / solvent_776,0.00 / 1.00,298.15,-0.18904639 / 0,cosmo
solvent_383 / solvent_179,0.00 / 1.00,298.15,0.397351840 / 0.000000000,cosmo
solvent_475 / solvent_26,0.00 / 1.00,298.15,4.356471640 / 0.000000000,cosmo
solvent_43 / solvent_539,0.00 / 1.00,298.15,-0.51305458 / 0,cosmo
solvent_541 / solvent_632,0.00 / 1.00,298.15,0.098329660 / 0.000000000,cosmo
solvent_340 / solvent_508,0.00 / 1.00,298.15,-1.26742009 / 0,cosmo
solvent_162 / solvent_370,0.00 / 1.00,298.15,0.561959820 / 0.000000000,cosmo
solvent_721 / solvent_117,0.00 / 1.00,298.15,-0.17284573 / 0,cosmo
solvent_441 / solvent_700,0.00 / 1.00,298.15,-0.6040409 / 0,cosmo
solvent_38 / solvent_160,0.00 / 1.00,298.15,0.083836170 / 0.000000000,cosmo
solvent_659 / solvent_714,0.00 / 1.00,298.15,0.214975290 / 0.000000000,cosmo
solvent_311 / solvent_390,0.00 / 1.00,298.15,-0.71561017 / 0,cosmo
solvent_40 / solvent_707,0.00 / 1.00,298.15,1.299500830 / 0.000000000,cosmo
solvent_388 / solvent_480,0.00 / 1.00,298.15,0.016362720 / 0.000000000,cosmo
solvent_86 / solvent_696,0.00 / 1.00,298.15,0.077289140 / 0.000000000,cosmo
solvent_489 / solvent_693,0.00 / 1.00,298.15,-0.07358241 / 0,cosmo
solvent_362 / solvent_534,0.00 / 1.00,298.15,-0.21199331 / 0,cosmo
solvent_659 / solvent_721,0.00 / 1.00,298.15,-0.97423702 / 0,cosmo
solvent_206 / solvent_137,0.00 / 1.00,298.15,3.365283210 / 0.000000000,cosmo
solvent_297 / solvent_95,0.00 / 1.00,298.15,0.104783950 / 0.000000000,cosmo
solvent_63 / solvent_376,0.00 / 1.00,298.15,1.244650690 / 0.000000000,cosmo
solvent_545 / solvent_640,0.00 / 1.00,298.15,0.159302500 / 0.000000000,cosmo
solvent_540 / solvent_612,0.00 / 1.00,298.15,0.010227820 / 0.000000000,cosmo
solvent_570 / solvent_572,0.00 / 1.00,298.15,0.843343820 / 0.000000000,cosmo
solvent_534 / solvent_693,0.00 / 1.00,298.15,0.261725910 / 0.000000000,cosmo
solvent_343 / solvent_437,0.00 / 1.00,298.15,-0.63751181 / 0,cosmo
solvent_49 / solvent_241,0.00 / 1.00,298.15,0.544827570 / 0.000000000,cosmo
solvent_23 / solvent_115,0.00 / 1.00,298.15,0.898502980 / 0.000000000,cosmo
solvent_144 / solvent_780,0.00 / 1.00,298.15,0.182316480 / 0.000000000,cosmo
solvent_314 / solvent_424,0.00 / 1.00,298.15,0.515667640 / 0.000000000,cosmo
solvent_22 / solvent_746,0.00 / 1.00,298.15,0.487259640 / 0.000000000,cosmo
solvent_377 / solvent_443,0.00 / 1.00,298.15,-0.38885552 / 0,cosmo
solvent_417 / solvent_761,0.00 / 1.00,298.15,1.141368810 / 0.000000000,cosmo
solvent_264 / solvent_781,0.00 / 1.00,298.15,0.204187490 / 0.000000000,cosmo
solvent_349 / solvent_3,0.00 / 1.00,298.15,0.917714470 / 0.000000000,cosmo
solvent_445 / solvent_790,0.00 / 1.00,298.15,0.498367500 / 0.000000000,cosmo
solvent_228 / solvent_673,0.00 / 1.00,298.15,-0.21125985 / 0,cosmo
solvent_403 / solvent_63,0.00 / 1.00,298.15,0.142351390 / 0.000000000,cosmo
solvent_66 / solvent_41,0.00 / 1.00,298.15,0.101690970 / 0.000000000,cosmo
solvent_344 / solvent_506,0.00 / 1.00,298.15,1.392513860 / 0.000000000,cosmo
solvent_643 / solvent_681,0.00 / 1.00,298.15,-0.85385439 / 0,cosmo
solvent_538 / solvent_586,0.00 / 1.00,298.15,2.142088690 / 0.000000000,cosmo
solvent_287 / solvent_303,0.00 / 1.00,298.15,5.727951910 / 0.000000000,cosmo
solvent_310 / solvent_106,0.00 / 1.00,298.15,-0.14525385 / 0,cosmo
solvent_472 / solvent_606,0.00 / 1.00,298.15,0.131986260 / 0.000000000,cosmo
solvent_341 / solvent_742,0.00 / 1.00,298.15,1.518854670 / 0.000000000,cosmo
solvent_97 / solvent_620,0.00 / 1.00,298.15,1.517673780 / 0.000000000,cosmo
solvent_569 / solvent_731,0.00 / 1.00,298.15,1.026916360 / 0.000000000,cosmo
solvent_589 / solvent_534,0.00 / 1.00,298.15,1.857687880 / 0.000000000,cosmo
solvent_335 / solvent_537,0.00 / 1.00,298.15,0.476082620 / 0.000000000,cosmo
solvent_414 / solvent_251,0.00 / 1.00,298.15,1.903114250 / 0.000000000,cosmo
solvent_13 / solvent_693,0.00 / 1.00,298.15,3.367489710 / 0.000000000,cosmo
solvent_289 / solvent_366,0.00 / 1.00,298.15,0.297770560 / 0.000000000,cosmo
solvent_600 / solvent_749,0.00 / 1.00,298.15,1.126714450 / 0.000000000,cosmo
solvent_124 / solvent_425,0.00 / 1.00,298.15,0.494339100 / 0.000000000,cosmo
solvent_405 / solvent_729,0.00 / 1.00,298.15,0.433751020 / 0.000000000,cosmo
solvent_292 / solvent_63,0.00 / 1.00,298.15,0.388346970 / 0.000000000,cosmo
solvent_32 / solvent_527,0.00 / 1.00,298.15,0.294588930 / 0.000000000,cosmo
solvent_553 / solvent_635,0.00 / 1.00,298.15,2.067036180 / 0.000000000,cosmo
solvent_655 / solvent_772,0.00 / 1.00,298.15,0.844296890 / 0.000000000,cosmo
solvent_88 / solvent_789,0.00 / 1.00,298.15,0.258354770 / 0.000000000,cosmo
solvent_108 / solvent_769,0.00 / 1.00,298.15,-0.06846316 / 0,cosmo
solvent_707 / solvent_740,0.00 / 1.00,298.15,0.147348450 / 0.000000000,cosmo
solvent_372 / solvent_545,0.00 / 1.00,298.15,-0.2172676 / 0,cosmo
solvent_97 / solvent_329,0.00 / 1.00,298.15,-0.00343978 / 0,cosmo
solvent_82 / solvent_690,0.00 / 1.00,298.15,0.154998070 / 0.000000000,cosmo
solvent_270 / solvent_726,0.00 / 1.00,298.15,0.093970040 / 0.000000000,cosmo
solvent_444 / solvent_12,0.00 / 1.00,298.15,-0.57256749 / 0,cosmo
solvent_349 / solvent_121,0.00 / 1.00,298.15,1.330204090 / 0.000000000,cosmo
solvent_191 / solvent_767,0.00 / 1.00,298.15,2.008999530 / 0.000000000,cosmo
solvent_304 / solvent_316,0.00 / 1.00,298.15,0.117165420 / 0.000000000,cosmo
solvent_124 / solvent_679,0.00 / 1.00,298.15,0.465683740 / 0.000000000,cosmo
solvent_443 / solvent_585,0.00 / 1.00,298.15,0.333504630 / 0.000000000,cosmo
solvent_306 / solvent_615,0.00 / 1.00,298.15,-0.07479528 / 0,cosmo
solvent_533 / solvent_593,0.00 / 1.00,298.15,1.329955770 / 0.000000000,cosmo
solvent_731 / solvent_191,0.00 / 1.00,298.15,2.521372730 / 0.000000000,cosmo
solvent_406 / solvent_501,0.00 / 1.00,298.15,-0.23483962 / 0,cosmo
solvent_351 / solvent_499,0.00 / 1.00,298.15,-0.32291457 / 0,cosmo
solvent_304 / solvent_378,0.00 / 1.00,298.15,-0.26486813 / 0,cosmo
solvent_523 / solvent_609,0.00 / 1.00,298.15,0.052786140 / 0.000000000,cosmo
solvent_121 / solvent_606,0.00 / 1.00,298.15,0.383787580 / 0.000000000,cosmo
solvent_463 / solvent_30,0.00 / 1.00,298.15,-0.96179688 / 0,cosmo
solvent_97 / solvent_536,0.00 / 1.00,298.15,0.692222550 / 0.000000000,cosmo
solvent_730 / solvent_9,0.00 / 1.00,298.15,0.128645880 / 0.000000000,cosmo
solvent_309 / solvent_588,0.00 / 1.00,298.15,0.393791860 / 0.000000000,cosmo
solvent_651 / solvent_654,0.00 / 1.00,298.15,0.264914690 / 0.000000000,cosmo
solvent_434 / solvent_161,0.00 / 1.00,298.15,0.103061630 / 0.000000000,cosmo
solvent_399 / solvent_256,0.00 / 1.00,298.15,-0.18620161 / 0,cosmo
solvent_511 / solvent_767,0.00 / 1.00,298.15,-3.55329263 / 0,cosmo
solvent_50 / solvent_624,0.00 / 1.00,298.15,1.234711090 / 0.000000000,cosmo
solvent_46 / solvent_109,0.00 / 1.00,298.15,0.282052870 / 0.000000000,cosmo
solvent_383 / solvent_766,0.00 / 1.00,298.15,-1.3238717 / 0,cosmo
solvent_270 / solvent_792,0.00 / 1.00,298.15,-0.20921984 / 0,cosmo
solvent_230 / solvent_516,0.00 / 1.00,298.15,1.960922380 / 0.000000000,cosmo
solvent_727 / solvent_794,0.00 / 1.00,298.15,0.121475790 / 0.000000000,cosmo
solvent_89 / solvent_777,0.00 / 1.00,298.15,0.932822250 / 0.000000000,cosmo
solvent_306 / solvent_772,0.00 / 1.00,298.15,0.880175450 / 0.000000000,cosmo
solvent_440 / solvent_454,0.00 / 1.00,298.15,-0.13331148 / 0,cosmo
solvent_570 / solvent_752,0.00 / 1.00,298.15,0.417401530 / 0.000000000,cosmo
solvent_573 / solvent_111,0.00 / 1.00,298.15,0.158075190 / 0.000000000,cosmo
solvent_97 / solvent_446,0.00 / 1.00,298.15,-0.16948023 / 0,cosmo
solvent_529 / solvent_26,0.00 / 1.00,298.15,4.270731900 / 0.000000000,cosmo
solvent_398 / solvent_760,0.00 / 1.00,298.15,-1.06260632 / 0,cosmo
solvent_517 / solvent_576,0.00 / 1.00,298.15,0.557189620 / 0.000000000,cosmo
solvent_397 / solvent_172,0.00 / 1.00,298.15,0.665528260 / 0.000000000,cosmo
solvent_566 / solvent_687,0.00 / 1.00,298.15,-0.56047467 / 0,cosmo
solvent_32 / solvent_692,0.00 / 1.00,298.15,-0.02611182 / 0,cosmo
solvent_115 / solvent_709,0.00 / 1.00,298.15,-0.16255765 / 0,cosmo
solvent_124 / solvent_388,0.00 / 1.00,298.15,0.796293410 / 0.000000000,cosmo
solvent_230 / solvent_478,0.00 / 1.00,298.15,-0.15844172 / 0,cosmo
solvent_367 / solvent_444,0.00 / 1.00,298.15,1.547388530 / 0.000000000,cosmo
solvent_294 / solvent_79,0.00 / 1.00,298.15,0.992710490 / 0.000000000,cosmo
solvent_620 / solvent_663,0.00 / 1.00,298.15,1.398144640 / 0.000000000,cosmo
solvent_318 / solvent_559,0.00 / 1.00,298.15,1.320848280 / 0.000000000,cosmo
solvent_63 / solvent_772,0.00 / 1.00,298.15,0.297395370 / 0.000000000,cosmo
solvent_134 / solvent_602,0.00 / 1.00,298.15,-0.09846749 / 0,cosmo
solvent_430 / solvent_8,0.00 / 1.00,298.15,0.176187390 / 0.000000000,cosmo
solvent_376 / solvent_529,0.00 / 1.00,298.15,0.096491740 / 0.000000000,cosmo
solvent_330 / solvent_508,0.00 / 1.00,298.15,0.214349870 / 0.000000000,cosmo
solvent_497 / solvent_546,0.00 / 1.00,298.15,1.636984000 / 0.000000000,cosmo
solvent_60 / solvent_771,0.00 / 1.00,298.15,0.824987440 / 0.000000000,cosmo
solvent_482 / solvent_54,0.00 / 1.00,298.15,2.713715160 / 0.000000000,cosmo
solvent_308 / solvent_229,0.00 / 1.00,298.15,2.647337070 / 0.000000000,cosmo
solvent_348 / solvent_191,0.00 / 1.00,298.15,0.818604030 / 0.000000000,cosmo
solvent_586 / solvent_619,0.00 / 1.00,298.15,3.097742980 / 0.000000000,cosmo
solvent_508 / solvent_514,0.00 / 1.00,298.15,2.131277860 / 0.000000000,cosmo
solvent_530 / solvent_782,0.00 / 1.00,298.15,-0.79376974 / 0,cosmo
solvent_89 / solvent_9,0.00 / 1.00,298.15,0.379649140 / 0.000000000,cosmo
solvent_536 / solvent_688,0.00 / 1.00,298.15,0.863356370 / 0.000000000,cosmo
solvent_325 / solvent_645,0.00 / 1.00,298.15,1.092839620 / 0.000000000,cosmo
solvent_349 / solvent_109,0.00 / 1.00,298.15,0.727622370 / 0.000000000,cosmo
solvent_675 / solvent_738,0.00 / 1.00,298.15,-0.57506429 / 0,cosmo
solvent_587 / solvent_763,0.00 / 1.00,298.15,0.565850780 / 0.000000000,cosmo
solvent_522 / solvent_19,0.00 / 1.00,298.15,3.633238400 / 0.000000000,cosmo
solvent_486 / solvent_197,0.00 / 1.00,298.15,0.553330730 / 0.000000000,cosmo
solvent_30 / solvent_158,0.00 / 1.00,298.15,0.408364900 / 0.000000000,cosmo
solvent_228 / solvent_745,0.00 / 1.00,298.15,0.592499470 / 0.000000000,cosmo
solvent_445 / solvent_786,0.00 / 1.00,298.15,-0.57213028 / 0,cosmo
solvent_275 / solvent_111,0.00 / 1.00,298.15,0.160746580 / 0.000000000,cosmo
solvent_15 / solvent_617,0.00 / 1.00,298.15,1.284965420 / 0.000000000,cosmo
solvent_358 / solvent_51,0.00 / 1.00,298.15,2.206200580 / 0.000000000,cosmo
solvent_725 / solvent_733,0.00 / 1.00,298.15,0.715350300 / 0.000000000,cosmo
solvent_392 / solvent_248,0.00 / 1.00,298.15,0.019044750 / 0.000000000,cosmo
solvent_439 / solvent_59,0.00 / 1.00,298.15,0.483380460 / 0.000000000,cosmo
solvent_469 / solvent_592,0.00 / 1.00,298.15,-0.76665153 / 0,cosmo
solvent_402 / solvent_450,0.00 / 1.00,298.15,0.926485280 / 0.000000000,cosmo
solvent_172 / solvent_734,0.00 / 1.00,298.15,-0.66581411 / 0,cosmo
solvent_552 / solvent_580,0.00 / 1.00,298.15,0.438597830 / 0.000000000,cosmo
solvent_313 / solvent_393,0.00 / 1.00,298.15,1.024308140 / 0.000000000,cosmo
solvent_268 / solvent_158,0.00 / 1.00,298.15,0.324316280 / 0.000000000,cosmo
solvent_511 / solvent_532,0.00 / 1.00,298.15,-0.01600115 / 0,cosmo
solvent_670 / solvent_702,0.00 / 1.00,298.15,0.581105070 / 0.000000000,cosmo
solvent_52 / solvent_698,0.00 / 1.00,298.15,7.109299330 / 0.000000000,cosmo
solvent_376 / solvent_588,0.00 / 1.00,298.15,-0.16882884 / 0,cosmo
solvent_616 / solvent_703,0.00 / 1.00,298.15,2.572895170 / 0.000000000,cosmo
solvent_294 / solvent_619,0.00 / 1.00,298.15,-0.84304963 / 0,cosmo
solvent_50 / solvent_203,0.00 / 1.00,298.15,2.162737420 / 0.000000000,cosmo
solvent_541 / solvent_618,0.00 / 1.00,298.15,-0.00128815 / 0,cosmo
solvent_278 / solvent_430,0.00 / 1.00,298.15,-0.48254561 / 0,cosmo
solvent_289 / solvent_188,0.00 / 1.00,298.15,0.733692100 / 0.000000000,cosmo
solvent_503 / solvent_44,0.00 / 1.00,298.15,5.331538660 / 0.000000000,cosmo
solvent_589 / solvent_658,0.00 / 1.00,298.15,1.147327350 / 0.000000000,cosmo
solvent_525 / solvent_734,0.00 / 1.00,298.15,1.874408350 / 0.000000000,cosmo
solvent_123 / solvent_788,0.00 / 1.00,298.15,2.744649230 / 0.000000000,cosmo
solvent_63 / solvent_250,0.00 / 1.00,298.15,1.982341690 / 0.000000000,cosmo
solvent_565 / solvent_771,0.00 / 1.00,298.15,3.005887010 / 0.000000000,cosmo
solvent_469 / solvent_526,0.00 / 1.00,298.15,-1.79872447 / 0,cosmo
solvent_143 / solvent_709,0.00 / 1.00,298.15,0.457295980 / 0.000000000,cosmo
solvent_604 / solvent_3,0.00 / 1.00,298.15,-0.33251992 / 0,cosmo
solvent_303 / solvent_688,0.00 / 1.00,298.15,0.109364440 / 0.000000000,cosmo
