solv_i_id,molefrac_i,ln_gamma_i
solvent_589 / solvent_672 / solvent_724,0.33 / 0.33 / 0.34,-0.060198820 / 0.048278620 / 0.038784490
solvent_62 / solvent_113 / solvent_496,0.33 / 0.33 / 0.34,0.477976900 / 0.213854410 / -0.094891630
solvent_13 / solvent_69 / solvent_120,0.33 / 0.33 / 0.34,-0.108173860 / 0.013139400 / -0.108593110
solvent_49 / solvent_450 / solvent_759,0.33 / 0.33 / 0.34,-0.106891010 / 0.233849550 / 0.045351940
solvent_77 / solvent_504 / solvent_696,0.33 / 0.33 / 0.34,0.050604650 / 0.062666190 / -0.065707690
solvent_57 / solvent_545 / solvent_616,0.33 / 0.33 / 0.34,0.060294630 / 0.019235990 / -0.006709040
solvent_514 / solvent_602 / solvent_606,0.33 / 0.33 / 0.34,0.129366910 / 0.055409490 / 0.002360960
solvent_312 / solvent_358 / solvent_737,0.33 / 0.33 / 0.34,-1.114317060 / 0.269190400 / -0.137640950
solvent_100 / solvent_348 / solvent_592,0.33 / 0.33 / 0.34,0.090759770 / 0.029514770 / -0.112686170
solvent_185 / solvent_697 / solvent_750,0.33 / 0.33 / 0.34,-0.104842120 / 0.041492550 / -0.214835240
solvent_3 / solvent_584 / solvent_663,0.33 / 0.33 / 0.34,0.025038730 / 0.240409950 / -0.030370850
solvent_61 / solvent_506 / solvent_657,0.33 / 0.33 / 0.34,0.070824530 / 0.169847710 / 0.054555690
solvent_368 / solvent_699 / solvent_840,0.33 / 0.33 / 0.34,0.413292490 / 0.026789720 / 0.258180740
solvent_193 / solvent_435 / solvent_589,0.33 / 0.33 / 0.34,0.187336520 / -0.029701100 / -0.008464370
solvent_345 / solvent_381 / solvent_628,0.33 / 0.33 / 0.34,0.186562220 / -0.037563430 / 0.097392460
solvent_75 / solvent_323 / solvent_521,0.33 / 0.33 / 0.34,0.959762230 / 0.425387130 / 0.535614140
solvent_231 / solvent_689 / solvent_716,0.33 / 0.33 / 0.34,0.134605790 / 0.111700800 / 0.209418420
solvent_66 / solvent_316 / solvent_689,0.33 / 0.33 / 0.34,0.028429900 / -0.113281130 / 0.013718910
solvent_112 / solvent_277 / solvent_616,0.33 / 0.33 / 0.34,-0.003890580 / -0.305807920 / -0.042886530
solvent_34 / solvent_321 / solvent_623,0.33 / 0.33 / 0.34,0.108341480 / 0.146701930 / -0.023206570
solvent_166 / solvent_323 / solvent_726,0.33 / 0.33 / 0.34,0.013667370 / 0.061914340 / 0.049458150
solvent_88 / solvent_246 / solvent_266,0.33 / 0.33 / 0.34,0.900784430 / 0.414519320 / 0.374108620
solvent_234 / solvent_358 / solvent_606,0.33 / 0.33 / 0.34,0.518350520 / 0.418539670 / 0.132010590
solvent_472 / solvent_572 / solvent_643,0.33 / 0.33 / 0.34,0.256635440 / -0.861349040 / -0.600322990
solvent_499 / solvent_522 / solvent_819,0.33 / 0.33 / 0.34,0.291280570 / 0.168350970 / 0.174888850
solvent_697 / solvent_787 / solvent_796,0.33 / 0.33 / 0.34,0.174191790 / 0.035385900 / 1.192747000
solvent_315 / solvent_421 / solvent_623,0.33 / 0.33 / 0.34,-0.415785960 / -0.245252960 / 0.020715170
solvent_100 / solvent_103 / solvent_460,0.33 / 0.33 / 0.34,0.160800320 / 0.031449230 / 0.057442930
solvent_432 / solvent_595 / solvent_814,0.33 / 0.33 / 0.34,0.036397140 / 0.023668430 / -0.058995120
solvent_561 / solvent_609 / solvent_713,0.33 / 0.33 / 0.34,-0.004534260 / 0.021079410 / -0.035239140
solvent_182 / solvent_455 / solvent_693,0.33 / 0.33 / 0.34,0.273767790 / 0.180074120 / -0.015854170
solvent_203 / solvent_353 / solvent_372,0.33 / 0.33 / 0.34,0.293191050 / 0.121131450 / 0.862458340
solvent_579 / solvent_672 / solvent_723,0.33 / 0.33 / 0.34,0.005664820 / 0.185061530 / 0.134227070
solvent_100 / solvent_555 / solvent_639,0.33 / 0.33 / 0.34,0.209800640 / 0.132026940 / 0.024207650
solvent_49 / solvent_521 / solvent_800,0.33 / 0.33 / 0.34,-0.947779440 / -0.031468700 / -2.070803150
solvent_66 / solvent_98 / solvent_276,0.33 / 0.33 / 0.34,0.054762190 / 0.131339060 / 0.058426810
solvent_329 / solvent_655 / solvent_667,0.33 / 0.33 / 0.34,0.863849360 / 0.074896470 / -0.052134610
solvent_17 / solvent_508 / solvent_776,0.33 / 0.33 / 0.34,0.091009730 / 0.229092590 / 0.019242840
solvent_361 / solvent_452 / solvent_782,0.33 / 0.33 / 0.34,-0.157498390 / 0.107649120 / 0.188805390
solvent_180 / solvent_496 / solvent_555,0.33 / 0.33 / 0.34,-0.009266520 / -0.012051780 / 0.017907540
solvent_215 / solvent_429 / solvent_837,0.33 / 0.33 / 0.34,0.024044690 / 0.132196970 / 0.112730970
solvent_672 / solvent_764 / solvent_770,0.33 / 0.33 / 0.34,-0.193330310 / 0.305466290 / 0.323182570
solvent_368 / solvent_447 / solvent_770,0.33 / 0.33 / 0.34,-0.653597340 / 0.271154600 / -0.105891660
solvent_108 / solvent_449 / solvent_554,0.33 / 0.33 / 0.34,-0.110013260 / -0.035503880 / 0.138045750
solvent_121 / solvent_343 / solvent_808,0.33 / 0.33 / 0.34,-1.060436770 / 0.861878100 / -0.110723640
solvent_135 / solvent_636 / solvent_703,0.33 / 0.33 / 0.34,0.095110770 / -0.165626700 / 0.167427430
solvent_194 / solvent_576 / solvent_677,0.33 / 0.33 / 0.34,0.033475990 / 0.584100090 / 0.301775870
solvent_448 / solvent_572 / solvent_783,0.33 / 0.33 / 0.34,-0.595287080 / -0.255164150 / 0.205317540
solvent_351 / solvent_419 / solvent_586,0.33 / 0.33 / 0.34,0.010833990 / 0.268125610 / -0.016740290
solvent_76 / solvent_461 / solvent_822,0.33 / 0.33 / 0.34,-0.038551320 / 0.018324680 / -0.235424500
solvent_245 / solvent_265 / solvent_506,0.33 / 0.33 / 0.34,-0.036976330 / 0.020371440 / 0.176901030
solvent_28 / solvent_427 / solvent_590,0.33 / 0.33 / 0.34,0.175870790 / -0.109278990 / -0.173751770
solvent_337 / solvent_524 / solvent_582,0.33 / 0.33 / 0.34,1.625753350 / 2.118047290 / 0.548812130
solvent_138 / solvent_338 / solvent_454,0.33 / 0.33 / 0.34,0.498232860 / 0.457838230 / 0.388187970
solvent_252 / solvent_512 / solvent_642,0.33 / 0.33 / 0.34,-0.253459530 / 0.066096850 / -0.245659990
solvent_508 / solvent_700 / solvent_725,0.33 / 0.33 / 0.34,0.192386130 / 0.034660130 / 0.285474380
solvent_423 / solvent_471 / solvent_694,0.33 / 0.33 / 0.34,1.257918150 / 0.211689740 / 0.108875530
solvent_265 / solvent_269 / solvent_412,0.33 / 0.33 / 0.34,-0.013667900 / 0.001019230 / -0.132667700
solvent_591 / solvent_637 / solvent_743,0.33 / 0.33 / 0.34,-0.042186960 / -0.335854690 / -0.913258780
solvent_21 / solvent_576 / solvent_592,0.33 / 0.33 / 0.34,0.223924710 / -0.036033820 / 0.007953350
solvent_184 / solvent_343 / solvent_831,0.33 / 0.33 / 0.34,0.202560930 / 0.157700630 / 0.041275930
solvent_297 / solvent_349 / solvent_724,0.33 / 0.33 / 0.34,-0.083537430 / 0.043985920 / -0.092816060
solvent_616 / solvent_619 / solvent_693,0.33 / 0.33 / 0.34,0.043522670 / 0.239428450 / 0.064238570
solvent_375 / solvent_578 / solvent_816,0.33 / 0.33 / 0.34,-0.280623050 / 0.167123050 / 0.180336640
solvent_71 / solvent_293 / solvent_704,0.33 / 0.33 / 0.34,-0.042264410 / 0.012980110 / 0.010483620
solvent_685 / solvent_732 / solvent_770,0.33 / 0.33 / 0.34,0.642962380 / -0.231194130 / 0.029047710
solvent_269 / solvent_571 / solvent_818,0.33 / 0.33 / 0.34,0.180240350 / -0.031824650 / -0.012939380
solvent_378 / solvent_506 / solvent_804,0.33 / 0.33 / 0.34,0.005915850 / 0.123369400 / 0.240711360
solvent_278 / solvent_587 / solvent_717,0.33 / 0.33 / 0.34,-0.105045220 / 0.303535660 / 0.036699890
solvent_4 / solvent_313 / solvent_627,0.33 / 0.33 / 0.34,0.082122090 / 0.102296530 / -0.024804930
solvent_25 / solvent_59 / solvent_161,0.33 / 0.33 / 0.34,0.016897280 / -0.029920070 / 0.194937150
solvent_39 / solvent_160 / solvent_435,0.33 / 0.33 / 0.34,0.279385020 / 0.502969220 / 0.078672670
solvent_215 / solvent_414 / solvent_608,0.33 / 0.33 / 0.34,0.005193460 / 0.045244870 / -0.132410640
solvent_509 / solvent_675 / solvent_779,0.33 / 0.33 / 0.34,0.210049950 / 0.068900740 / 0.015811410
solvent_40 / solvent_362 / solvent_432,0.33 / 0.33 / 0.34,-0.388976770 / 0.626096540 / -0.048207070
solvent_637 / solvent_676 / solvent_696,0.33 / 0.33 / 0.34,-0.186711650 / -0.058296120 / -0.029118540
solvent_362 / solvent_555 / solvent_686,0.33 / 0.33 / 0.34,0.064110760 / 0.066749080 / -0.208663120
solvent_394 / solvent_457 / solvent_742,0.33 / 0.33 / 0.34,-0.538776830 / -2.006327950 / 0.724865460
solvent_75 / solvent_361 / solvent_424,0.33 / 0.33 / 0.34,0.980591460 / -0.472199970 / 0.870315280
solvent_150 / solvent_493 / solvent_771,0.33 / 0.33 / 0.34,-0.275819890 / -0.062056140 / -0.527515810
solvent_539 / solvent_572 / solvent_744,0.33 / 0.33 / 0.34,0.394752020 / -4.071707960 / 0.220511450
solvent_69 / solvent_185 / solvent_776,0.33 / 0.33 / 0.34,0.061676460 / 0.093500840 / 0.401975970
solvent_104 / solvent_578 / solvent_808,0.33 / 0.33 / 0.34,-0.853584300 / -0.139185990 / -1.419009530
solvent_413 / solvent_673 / solvent_767,0.33 / 0.33 / 0.34,0.718918460 / 0.566261610 / 0.360965550
solvent_162 / solvent_253 / solvent_496,0.33 / 0.33 / 0.34,0.023881520 / -0.161059500 / -0.069835360
solvent_269 / solvent_278 / solvent_435,0.33 / 0.33 / 0.34,0.001224240 / -0.328534830 / -0.111808230
solvent_409 / solvent_442 / solvent_719,0.33 / 0.33 / 0.34,0.254045790 / -0.019346040 / -0.033415460
solvent_40 / solvent_193 / solvent_774,0.33 / 0.33 / 0.34,0.344962360 / 1.285096230 / 0.555357240
solvent_238 / solvent_287 / solvent_423,0.33 / 0.33 / 0.34,0.329811120 / 0.126952090 / 0.689683840
solvent_11 / solvent_603 / solvent_819,0.33 / 0.33 / 0.34,0.211155370 / 0.187180680 / 0.100418770
solvent_27 / solvent_222 / solvent_751,0.33 / 0.33 / 0.34,0.332156800 / -0.654450790 / -0.602277420
solvent_266 / solvent_396 / solvent_662,0.33 / 0.33 / 0.34,0.306037260 / -0.227169830 / 0.148355670
solvent_154 / solvent_306 / solvent_513,0.33 / 0.33 / 0.34,-0.063737060 / 0.259510780 / -0.008413690
solvent_54 / solvent_350 / solvent_770,0.33 / 0.33 / 0.34,0.186625520 / 1.032424870 / 0.909237260
solvent_142 / solvent_212 / solvent_513,0.33 / 0.33 / 0.34,0.093321590 / -0.106128270 / 0.139220310
solvent_424 / solvent_661 / solvent_778,0.33 / 0.33 / 0.34,0.098674710 / -0.088839970 / 0.056391940
solvent_277 / solvent_300 / solvent_501,0.33 / 0.33 / 0.34,-0.323568740 / 0.102928970 / 0.161238580
solvent_13 / solvent_104 / solvent_450,0.33 / 0.33 / 0.34,0.190552700 / 0.360231030 / 0.207224800
solvent_71 / solvent_797 / solvent_829,0.33 / 0.33 / 0.34,0.197886090 / 0.340836060 / 0.220301640
solvent_110 / solvent_438 / solvent_578,0.33 / 0.33 / 0.34,0.303316650 / 0.209488990 / 0.503636330
solvent_1 / solvent_76 / solvent_821,0.33 / 0.33 / 0.34,-0.134636440 / -0.013439470 / 0.002229440
solvent_123 / solvent_343 / solvent_432,0.33 / 0.33 / 0.34,0.175351670 / 0.680515260 / -0.286930410
solvent_74 / solvent_104 / solvent_157,0.33 / 0.33 / 0.34,-0.266976760 / 0.112156070 / 0.413849520
solvent_138 / solvent_240 / solvent_696,0.33 / 0.33 / 0.34,0.088556760 / 0.025540590 / 0.229577540
solvent_229 / solvent_265 / solvent_583,0.33 / 0.33 / 0.34,-0.188715170 / -0.004473180 / -0.085151060
solvent_275 / solvent_331 / solvent_692,0.33 / 0.33 / 0.34,-0.142441250 / -0.570590520 / -0.112554160
solvent_111 / solvent_403 / solvent_591,0.33 / 0.33 / 0.34,-0.199140780 / -0.053605950 / -0.035113790
solvent_106 / solvent_218 / solvent_564,0.33 / 0.33 / 0.34,0.653379620 / 1.321879870 / 0.446257820
solvent_190 / solvent_540 / solvent_630,0.33 / 0.33 / 0.34,0.083337350 / -1.698752730 / -0.311299000
solvent_121 / solvent_185 / solvent_512,0.33 / 0.33 / 0.34,0.011076870 / 0.087454370 / -0.040574770
solvent_191 / solvent_331 / solvent_431,0.33 / 0.33 / 0.34,-0.110663070 / -0.874105930 / 0.128475520
solvent_296 / solvent_447 / solvent_714,0.33 / 0.33 / 0.34,0.360305860 / 0.878121990 / 0.334639140
solvent_350 / solvent_622 / solvent_648,0.33 / 0.33 / 0.34,0.992021610 / 0.262899720 / 0.289743030
solvent_5 / solvent_103 / solvent_467,0.33 / 0.33 / 0.34,-0.278536710 / 0.019073570 / -0.141327490
solvent_304 / solvent_531 / solvent_767,0.33 / 0.33 / 0.34,0.229780710 / 0.492144740 / 0.328197410
solvent_1 / solvent_182 / solvent_233,0.33 / 0.33 / 0.34,0.443395330 / 0.190089080 / -0.058727900
solvent_277 / solvent_335 / solvent_633,0.33 / 0.33 / 0.34,-0.768675670 / -0.020759250 / -0.103578960
solvent_5 / solvent_303 / solvent_676,0.33 / 0.33 / 0.34,-0.087182660 / -0.370384340 / 0.021944320
solvent_374 / solvent_376 / solvent_494,0.33 / 0.33 / 0.34,-0.491337710 / 0.293668880 / -0.410987170
solvent_735 / solvent_777 / solvent_789,0.33 / 0.33 / 0.34,0.253565330 / -0.024874760 / 0.298717960
solvent_116 / solvent_206 / solvent_258,0.33 / 0.33 / 0.34,-0.045869810 / 0.105184050 / 0.072649800
solvent_39 / solvent_192 / solvent_561,0.33 / 0.33 / 0.34,0.166048220 / -0.087574660 / 0.088122280
solvent_294 / solvent_365 / solvent_465,0.33 / 0.33 / 0.34,0.052013680 / -0.058012680 / -0.196547980
solvent_11 / solvent_294 / solvent_717,0.33 / 0.33 / 0.34,-0.290231300 / -0.055526730 / -0.016131270
solvent_665 / solvent_746 / solvent_787,0.33 / 0.33 / 0.34,-0.265189660 / -1.976991940 / -0.096651820
solvent_13 / solvent_199 / solvent_663,0.33 / 0.33 / 0.34,-0.024812840 / 0.066836760 / 0.030508240
solvent_104 / solvent_218 / solvent_633,0.33 / 0.33 / 0.34,-1.927218170 / 0.739441420 / -0.017899780
solvent_10 / solvent_52 / solvent_575,0.33 / 0.33 / 0.34,0.413859980 / 1.014499700 / 0.742277170
solvent_18 / solvent_254 / solvent_693,0.33 / 0.33 / 0.34,-0.019372230 / -0.004563630 / 0.012555040
solvent_91 / solvent_345 / solvent_725,0.33 / 0.33 / 0.34,0.012264290 / 0.212497840 / 0.197516880
solvent_450 / solvent_516 / solvent_549,0.33 / 0.33 / 0.34,0.407791310 / 0.504234630 / -0.310748350
solvent_262 / solvent_587 / solvent_708,0.33 / 0.33 / 0.34,0.570182180 / 0.802298300 / 0.841779200
solvent_108 / solvent_723 / solvent_804,0.33 / 0.33 / 0.34,-0.119942270 / 0.385382370 / 0.097441030
solvent_422 / solvent_641 / solvent_808,0.33 / 0.33 / 0.34,0.126509520 / -0.019975040 / 0.057771630
solvent_377 / solvent_387 / solvent_821,0.33 / 0.33 / 0.34,0.038518390 / 0.091345420 / 0.126256840
solvent_81 / solvent_512 / solvent_544,0.33 / 0.33 / 0.34,0.376470070 / -0.040406620 / 0.054057080
solvent_194 / solvent_659 / solvent_762,0.33 / 0.33 / 0.34,0.218989410 / 0.240325260 / -0.071406190
solvent_53 / solvent_117 / solvent_132,0.33 / 0.33 / 0.34,-0.247595300 / 0.031758700 / -0.801659930
solvent_242 / solvent_267 / solvent_648,0.33 / 0.33 / 0.34,0.436116050 / 0.117989900 / -0.003618960
solvent_212 / solvent_243 / solvent_777,0.33 / 0.33 / 0.34,0.108531510 / 0.215906590 / -0.031106300
solvent_656 / solvent_712 / solvent_726,0.33 / 0.33 / 0.34,-0.038507750 / -0.010819020 / 0.036394050
solvent_109 / solvent_319 / solvent_604,0.33 / 0.33 / 0.34,-0.087322340 / -0.145104660 / -0.503036480
solvent_122 / solvent_338 / solvent_770,0.33 / 0.33 / 0.34,0.127640360 / 0.193728290 / -0.284547130
solvent_96 / solvent_292 / solvent_403,0.33 / 0.33 / 0.34,-0.052140100 / -0.053476190 / -0.051815080
solvent_45 / solvent_272 / solvent_669,0.33 / 0.33 / 0.34,-0.018272870 / -0.204084000 / -0.293873090
solvent_306 / solvent_659 / solvent_738,0.33 / 0.33 / 0.34,0.369168400 / 0.099917480 / 0.108896220
solvent_217 / solvent_336 / solvent_838,0.33 / 0.33 / 0.34,0.108004690 / -0.357083380 / 0.172352170
solvent_13 / solvent_194 / solvent_776,0.33 / 0.33 / 0.34,0.050443210 / 0.429955820 / 0.451871360
solvent_55 / solvent_233 / solvent_345,0.33 / 0.33 / 0.34,0.055350000 / 0.264414770 / 0.423366350
solvent_122 / solvent_575 / solvent_659,0.33 / 0.33 / 0.34,-0.006978820 / 0.305874340 / -0.037690860
solvent_57 / solvent_412 / solvent_770,0.33 / 0.33 / 0.34,-0.118852080 / 0.039945540 / 0.145047170
solvent_139 / solvent_197 / solvent_407,0.33 / 0.33 / 0.34,-0.044224910 / -0.002388070 / 0.053871900
solvent_49 / solvent_188 / solvent_428,0.33 / 0.33 / 0.34,0.005501720 / 0.140580540 / -0.017745110
solvent_22 / solvent_163 / solvent_262,0.33 / 0.33 / 0.34,-0.011479860 / 0.194271070 / 0.092003190
solvent_645 / solvent_804 / solvent_806,0.33 / 0.33 / 0.34,-0.151995530 / 0.030031260 / -0.086864600
solvent_197 / solvent_252 / solvent_450,0.33 / 0.33 / 0.34,-0.009312470 / 0.031614660 / 0.060645790
solvent_131 / solvent_417 / solvent_749,0.33 / 0.33 / 0.34,0.143447350 / -0.271635030 / -0.093964760
solvent_121 / solvent_156 / solvent_222,0.33 / 0.33 / 0.34,-0.384842930 / 0.156776920 / -0.163175100
solvent_180 / solvent_389 / solvent_789,0.33 / 0.33 / 0.34,0.261038790 / 0.084427370 / 0.560808270
solvent_173 / solvent_403 / solvent_778,0.33 / 0.33 / 0.34,0.104356200 / -0.245263040 / -0.266731760
solvent_169 / solvent_251 / solvent_765,0.33 / 0.33 / 0.34,0.000564470 / 0.060617770 / 0.017242420
solvent_202 / solvent_339 / solvent_709,0.33 / 0.33 / 0.34,-0.008798490 / -0.218666270 / -0.054498710
solvent_477 / solvent_589 / solvent_598,0.33 / 0.33 / 0.34,0.395505350 / 0.323170760 / 0.031566000
solvent_278 / solvent_462 / solvent_705,0.33 / 0.33 / 0.34,-0.152163010 / 0.213130830 / 0.596515310
solvent_509 / solvent_533 / solvent_822,0.33 / 0.33 / 0.34,-0.350416800 / -0.286798000 / 0.162154690
solvent_279 / solvent_373 / solvent_539,0.33 / 0.33 / 0.34,-0.235537960 / 0.401985050 / 1.443111400
solvent_245 / solvent_264 / solvent_649,0.33 / 0.33 / 0.34,-0.100461450 / -0.040687200 / -0.026254390
solvent_279 / solvent_578 / solvent_634,0.33 / 0.33 / 0.34,0.254103550 / 0.415450640 / 0.244754100
solvent_466 / solvent_488 / solvent_765,0.33 / 0.33 / 0.34,-0.140301460 / -0.060710450 / 0.003579490
solvent_6 / solvent_467 / solvent_842,0.33 / 0.33 / 0.34,0.146692000 / 0.122063930 / 0.694699600
solvent_204 / solvent_521 / solvent_700,0.33 / 0.33 / 0.34,0.371430540 / 0.694562960 / 0.235252070
solvent_476 / solvent_604 / solvent_657,0.33 / 0.33 / 0.34,0.011077740 / -0.035406960 / 0.007220280
solvent_6 / solvent_250 / solvent_659,0.33 / 0.33 / 0.34,0.171281050 / -0.172455310 / -0.112680690
solvent_119 / solvent_422 / solvent_732,0.33 / 0.33 / 0.34,0.060753240 / 0.102389310 / -0.028466290
solvent_22 / solvent_251 / solvent_659,0.33 / 0.33 / 0.34,0.052313380 / -0.269920590 / -0.079640390
solvent_329 / solvent_393 / solvent_477,0.33 / 0.33 / 0.34,0.146385940 / 0.552032570 / 0.323970070
solvent_112 / solvent_361 / solvent_483,0.33 / 0.33 / 0.34,-0.014798730 / -0.408074930 / -0.248344210
solvent_12 / solvent_127 / solvent_645,0.33 / 0.33 / 0.34,0.310217450 / 0.460130950 / 0.297899140
solvent_17 / solvent_378 / solvent_662,0.33 / 0.33 / 0.34,0.359875440 / 0.031900900 / 0.138986880
solvent_561 / solvent_579 / solvent_836,0.33 / 0.33 / 0.34,-0.052655600 / 0.058969740 / 0.041647080
solvent_98 / solvent_180 / solvent_825,0.33 / 0.33 / 0.34,0.032390680 / 0.121196260 / 0.064068320
solvent_150 / solvent_408 / solvent_488,0.33 / 0.33 / 0.34,0.094189560 / 0.154599560 / -0.240997990
solvent_163 / solvent_495 / solvent_530,0.33 / 0.33 / 0.34,0.339890230 / 0.665230180 / 0.796163850
solvent_488 / solvent_550 / solvent_805,0.33 / 0.33 / 0.34,-0.016451440 / 0.000079430 / 0.025317730
solvent_103 / solvent_465 / solvent_487,0.33 / 0.33 / 0.34,0.037919790 / -0.078060940 / -0.163452450
solvent_225 / solvent_239 / solvent_753,0.33 / 0.33 / 0.34,0.074064160 / 0.093212300 / 0.531122770
solvent_188 / solvent_482 / solvent_541,0.33 / 0.33 / 0.34,0.266323070 / 0.701185080 / -0.217500460
solvent_248 / solvent_708 / solvent_760,0.33 / 0.33 / 0.34,0.521556230 / 1.240842510 / 0.895406580
solvent_242 / solvent_249 / solvent_313,0.33 / 0.33 / 0.34,0.470271370 / 0.102536300 / 0.118274330
solvent_157 / solvent_165 / solvent_702,0.33 / 0.33 / 0.34,0.399697130 / 0.366697140 / 0.336326040
solvent_67 / solvent_102 / solvent_438,0.33 / 0.33 / 0.34,0.031892250 / 0.037983760 / 0.038277610
solvent_161 / solvent_353 / solvent_507,0.33 / 0.33 / 0.34,0.387517500 / 0.033451790 / 0.069017780
solvent_220 / solvent_431 / solvent_568,0.33 / 0.33 / 0.34,-1.005219720 / -1.331067840 / 0.068885970
solvent_205 / solvent_713 / solvent_734,0.33 / 0.33 / 0.34,0.084504760 / 0.253092480 / -0.200108210
solvent_620 / solvent_665 / solvent_750,0.33 / 0.33 / 0.34,-0.066609140 / -0.124571010 / 0.108635370
solvent_187 / solvent_233 / solvent_580,0.33 / 0.33 / 0.34,0.056422560 / -0.104039290 / 0.431924540
solvent_567 / solvent_620 / solvent_788,0.33 / 0.33 / 0.34,-0.799189780 / -0.137506650 / -1.794420810
solvent_73 / solvent_440 / solvent_604,0.33 / 0.33 / 0.34,0.050206880 / -0.035914670 / -0.056494640
solvent_358 / solvent_786 / solvent_795,0.33 / 0.33 / 0.34,0.131131100 / 0.002775520 / 0.145533210
solvent_331 / solvent_501 / solvent_598,0.33 / 0.33 / 0.34,-0.472176830 / -0.107276420 / 0.271969530
solvent_117 / solvent_259 / solvent_675,0.33 / 0.33 / 0.34,0.205744450 / 0.016802380 / 0.117921460
solvent_16 / solvent_266 / solvent_825,0.33 / 0.33 / 0.34,0.286203490 / 0.389490820 / 0.225926220
solvent_125 / solvent_333 / solvent_587,0.33 / 0.33 / 0.34,0.138385940 / 0.024922530 / 0.268256950
solvent_117 / solvent_356 / solvent_757,0.33 / 0.33 / 0.34,-0.617112970 / -0.187740670 / 0.403871380
solvent_103 / solvent_143 / solvent_793,0.33 / 0.33 / 0.34,0.680028940 / -0.776484560 / 0.027179450
solvent_233 / solvent_340 / solvent_556,0.33 / 0.33 / 0.34,0.420534520 / -1.825282640 / -3.307523140
solvent_83 / solvent_611 / solvent_686,0.33 / 0.33 / 0.34,0.006781750 / -0.055683540 / 0.139947830
solvent_13 / solvent_321 / solvent_447,0.33 / 0.33 / 0.34,0.450911880 / -0.037999620 / 0.242817710
solvent_329 / solvent_637 / solvent_756,0.33 / 0.33 / 0.34,0.048126860 / 0.284006350 / -0.245370740
solvent_158 / solvent_476 / solvent_601,0.33 / 0.33 / 0.34,-0.011905580 / 0.005455550 / -0.019815140
solvent_55 / solvent_226 / solvent_716,0.33 / 0.33 / 0.34,0.083772170 / 0.137186040 / 0.283208030
solvent_336 / solvent_633 / solvent_648,0.33 / 0.33 / 0.34,-0.015225420 / 0.033779040 / 0.016692110
solvent_414 / solvent_468 / solvent_659,0.33 / 0.33 / 0.34,0.011629070 / 0.187979920 / 0.012256080
